"","Código","Unidade Territorial","UF","Referência","Total de pessoas inscritas no Cadastro Único"
"23370",411573,"MATO RICO","PR","01/2014",3082
"23371",411573,"MATO RICO","PR","02/2013",3070
"23372",411573,"MATO RICO","PR","12/2014",3102
"23373",411573,"MATO RICO","PR","04/2017",2375
"23374",411573,"MATO RICO","PR","07/2014",3075
"23375",411573,"MATO RICO","PR","12/2017",2279
"23376",411573,"MATO RICO","PR","04/2013",3049
"23377",411573,"MATO RICO","PR","07/2020",2040
"23378",411573,"MATO RICO","PR","02/2017",2358
"23379",411573,"MATO RICO","PR","12/2016",2372
"23380",411573,"MATO RICO","PR","08/2019",2126
"23381",411573,"MATO RICO","PR","03/2014",3091
"23382",411573,"MATO RICO","PR","11/2014",3106
"23383",411573,"MATO RICO","PR","12/2015",2600
"23384",411573,"MATO RICO","PR","08/2020",2044
"23385",411573,"MATO RICO","PR","05/2019",2105
"23386",411573,"MATO RICO","PR","06/2013",3059
"23387",411573,"MATO RICO","PR","09/2017",2197
"23388",411573,"MATO RICO","PR","11/2020",2005
"23389",411573,"MATO RICO","PR","03/2018",2171
"23390",411573,"MATO RICO","PR","09/2014",3092
"23391",411573,"MATO RICO","PR","08/2018",2097
"23392",411573,"MATO RICO","PR","10/2017",2231
"23393",411573,"MATO RICO","PR","03/2013",3044
"23394",411573,"MATO RICO","PR","08/2017",2395
"23395",411573,"MATO RICO","PR","09/2012",3070
"23396",411573,"MATO RICO","PR","11/2013",3081
"23397",411573,"MATO RICO","PR","11/2017",2253
"23398",411573,"MATO RICO","PR","10/2020",2053
"23399",411573,"MATO RICO","PR","04/2016",2492
"23400",411573,"MATO RICO","PR","12/2012",3059
"23401",411573,"MATO RICO","PR","11/2012",3062
"23402",411573,"MATO RICO","PR","01/2018",2281
"23403",411573,"MATO RICO","PR","07/2013",3058
"23404",411573,"MATO RICO","PR","01/2013",3063
"23405",411573,"MATO RICO","PR","05/2021",2077
"23406",411573,"MATO RICO","PR","06/2016",2507
"23407",411573,"MATO RICO","PR","07/2015",2582
"23408",411573,"MATO RICO","PR","11/2015",2591
"23409",411573,"MATO RICO","PR","03/2015",2712
"23410",411573,"MATO RICO","PR","07/2019",2114
"23411",411573,"MATO RICO","PR","07/2017",2388
"23412",411573,"MATO RICO","PR","06/2018",2208
"23413",411573,"MATO RICO","PR","05/2020",2029
"23414",411573,"MATO RICO","PR","02/2019",2135
"23415",411573,"MATO RICO","PR","01/2016",2454
"23416",411573,"MATO RICO","PR","06/2021",2081
"23417",411573,"MATO RICO","PR","02/2018",2269
"23418",411573,"MATO RICO","PR","09/2019",2026
"23419",411573,"MATO RICO","PR","04/2018",2183
"23420",411573,"MATO RICO","PR","02/2020",2007
"23421",411573,"MATO RICO","PR","12/2018",2083
"23422",411573,"MATO RICO","PR","06/2017",2379
"23423",411573,"MATO RICO","PR","06/2020",2033
"23424",411573,"MATO RICO","PR","05/2015",2697
"23425",411573,"MATO RICO","PR","04/2019",2103
"23426",411573,"MATO RICO","PR","07/2018",2190
"23427",411573,"MATO RICO","PR","08/2014",3090
"23428",411573,"MATO RICO","PR","06/2014",3071
"23429",411573,"MATO RICO","PR","06/2015",2681
"23430",411573,"MATO RICO","PR","10/2015",2585
"23431",411573,"MATO RICO","PR","11/2018",2161
"23432",411573,"MATO RICO","PR","04/2020",2020
"23433",411573,"MATO RICO","PR","09/2020",2045
"23434",411573,"MATO RICO","PR","09/2013",3089
"23435",411573,"MATO RICO","PR","02/2014",3075
"23436",411573,"MATO RICO","PR","12/2013",3077
"23437",411575,"MAUÁ DA SERRA","PR","05/2018",4769
"23438",411575,"MAUÁ DA SERRA","PR","10/2018",4909
"23439",411575,"MAUÁ DA SERRA","PR","02/2018",4725
"23440",411575,"MAUÁ DA SERRA","PR","11/2015",4699
"23441",411575,"MAUÁ DA SERRA","PR","07/2021",5644
"23442",411575,"MAUÁ DA SERRA","PR","03/2016",4578
"23443",411575,"MAUÁ DA SERRA","PR","12/2017",4724
"23444",411575,"MAUÁ DA SERRA","PR","07/2016",4831
"23445",411575,"MAUÁ DA SERRA","PR","07/2020",5360
"23446",411575,"MAUÁ DA SERRA","PR","09/2018",4811
"23447",411575,"MAUÁ DA SERRA","PR","05/2016",4728
"23448",411575,"MAUÁ DA SERRA","PR","06/2018",4865
"23449",411575,"MAUÁ DA SERRA","PR","12/2012",4393
"23450",411575,"MAUÁ DA SERRA","PR","02/2013",4415
"23451",411575,"MAUÁ DA SERRA","PR","04/2014",4796
"23452",411575,"MAUÁ DA SERRA","PR","11/2014",5124
"23453",411575,"MAUÁ DA SERRA","PR","01/2021",5428
"23454",411575,"MAUÁ DA SERRA","PR","09/2017",4569
"23455",411575,"MAUÁ DA SERRA","PR","11/2017",4680
"23456",411575,"MAUÁ DA SERRA","PR","08/2013",4565
"23457",411575,"MAUÁ DA SERRA","PR","02/2017",4829
"23458",411575,"MAUÁ DA SERRA","PR","10/2014",5069
"23459",411575,"MAUÁ DA SERRA","PR","07/2013",4538
"23460",411575,"MAUÁ DA SERRA","PR","05/2015",4617
"23461",411575,"MAUÁ DA SERRA","PR","02/2019",4973
"23462",411575,"MAUÁ DA SERRA","PR","09/2014",5025
"23463",411575,"MAUÁ DA SERRA","PR","01/2019",4909
"23464",411575,"MAUÁ DA SERRA","PR","09/2016",4964
"23465",411575,"MAUÁ DA SERRA","PR","08/2012",4273
"23466",411575,"MAUÁ DA SERRA","PR","02/2015",4464
"23467",411575,"MAUÁ DA SERRA","PR","10/2016",5038
"23468",411575,"MAUÁ DA SERRA","PR","12/2020",5399
"23469",411575,"MAUÁ DA SERRA","PR","10/2017",4640
"23470",411575,"MAUÁ DA SERRA","PR","11/2012",4382
"23471",411575,"MAUÁ DA SERRA","PR","07/2015",4584
"23472",411575,"MAUÁ DA SERRA","PR","05/2020",5226
"23473",411575,"MAUÁ DA SERRA","PR","07/2018",4916
"23474",411575,"MAUÁ DA SERRA","PR","12/2018",4874
"23475",411575,"MAUÁ DA SERRA","PR","12/2013",4725
"23476",411575,"MAUÁ DA SERRA","PR","10/2019",5076
"23477",411575,"MAUÁ DA SERRA","PR","09/2015",4656
"23478",411575,"MAUÁ DA SERRA","PR","05/2017",4973
"23479",411575,"MAUÁ DA SERRA","PR","10/2012",4421
"23480",411575,"MAUÁ DA SERRA","PR","08/2017",4953
"23481",411575,"MAUÁ DA SERRA","PR","02/2016",4542
"23482",411575,"MAUÁ DA SERRA","PR","12/2015",4720
"23483",411575,"MAUÁ DA SERRA","PR","12/2014",5150
"23484",411575,"MAUÁ DA SERRA","PR","12/2016",4782
"23485",411575,"MAUÁ DA SERRA","PR","07/2017",4960
"23486",411575,"MAUÁ DA SERRA","PR","11/2020",5379
"23487",411575,"MAUÁ DA SERRA","PR","05/2021",5557
"23488",411575,"MAUÁ DA SERRA","PR","02/2020",5007
"23489",411575,"MAUÁ DA SERRA","PR","09/2013",4585
"23490",411575,"MAUÁ DA SERRA","PR","02/2014",4766
"23491",411575,"MAUÁ DA SERRA","PR","11/2018",4936
"23492",411575,"MAUÁ DA SERRA","PR","06/2014",4885
"23493",411575,"MAUÁ DA SERRA","PR","06/2015",4667
"23494",411575,"MAUÁ DA SERRA","PR","03/2021",5472
"23495",411575,"MAUÁ DA SERRA","PR","04/2019",5043
"23496",411575,"MAUÁ DA SERRA","PR","06/2016",4768
"23497",411575,"MAUÁ DA SERRA","PR","10/2020",5470
"23498",411575,"MAUÁ DA SERRA","PR","01/2015",4423
"23499",411575,"MAUÁ DA SERRA","PR","01/2017",4790
"23500",411575,"MAUÁ DA SERRA","PR","08/2016",4880
"23501",411575,"MAUÁ DA SERRA","PR","01/2016",4501
"23502",411575,"MAUÁ DA SERRA","PR","05/2019",5057
"23503",411575,"MAUÁ DA SERRA","PR","07/2019",5113
"23504",411575,"MAUÁ DA SERRA","PR","08/2015",4630
"23505",411575,"MAUÁ DA SERRA","PR","04/2020",5157
"23506",411575,"MAUÁ DA SERRA","PR","03/2014",4761
"23507",411575,"MAUÁ DA SERRA","PR","04/2017",4939
"23508",411575,"MAUÁ DA SERRA","PR","09/2019",5005
"23509",411575,"MAUÁ DA SERRA","PR","03/2019",5046
"23510",411575,"MAUÁ DA SERRA","PR","10/2013",4641
"23511",411575,"MAUÁ DA SERRA","PR","04/2021",5516
"23512",411575,"MAUÁ DA SERRA","PR","11/2016",5069
"23513",411575,"MAUÁ DA SERRA","PR","03/2017",4924
"23514",411575,"MAUÁ DA SERRA","PR","09/2012",4393
"23515",411575,"MAUÁ DA SERRA","PR","06/2019",5082
"23516",411575,"MAUÁ DA SERRA","PR","11/2019",5093
"23517",411575,"MAUÁ DA SERRA","PR","04/2015",4554
"23518",411575,"MAUÁ DA SERRA","PR","03/2020",5088
"23519",411575,"MAUÁ DA SERRA","PR","02/2021",5468
"23520",411575,"MAUÁ DA SERRA","PR","01/2020",5153
"23521",411575,"MAUÁ DA SERRA","PR","12/2019",5114
"23522",411575,"MAUÁ DA SERRA","PR","01/2014",4720
"23523",411575,"MAUÁ DA SERRA","PR","07/2014",4916
"23524",411575,"MAUÁ DA SERRA","PR","08/2019",5179
"23525",411575,"MAUÁ DA SERRA","PR","08/2020",5427
"23526",411575,"MAUÁ DA SERRA","PR","03/2018",4649
"23527",411575,"MAUÁ DA SERRA","PR","03/2013",4361
"23528",411575,"MAUÁ DA SERRA","PR","08/2018",4716
"23529",411575,"MAUÁ DA SERRA","PR","11/2013",4690
"23530",411575,"MAUÁ DA SERRA","PR","04/2016",4659
"23531",411575,"MAUÁ DA SERRA","PR","04/2013",4451
"23532",411575,"MAUÁ DA SERRA","PR","01/2013",4406
"23533",411575,"MAUÁ DA SERRA","PR","03/2015",4493
"23534",411575,"MAUÁ DA SERRA","PR","01/2018",4736
"23535",411575,"MAUÁ DA SERRA","PR","04/2018",4698
"23536",411575,"MAUÁ DA SERRA","PR","09/2020",5434
"23537",411575,"MAUÁ DA SERRA","PR","06/2020",5337
"23538",411575,"MAUÁ DA SERRA","PR","06/2021",5614
"23539",411575,"MAUÁ DA SERRA","PR","06/2017",4951
"23540",411575,"MAUÁ DA SERRA","PR","06/2013",4480
"23541",411575,"MAUÁ DA SERRA","PR","10/2015",4673
"23542",411575,"MAUÁ DA SERRA","PR","08/2014",4991
"23543",411575,"MAUÁ DA SERRA","PR","05/2013",4470
"23544",411575,"MAUÁ DA SERRA","PR","05/2014",4845
"23545",411580,"MEDIANEIRA","PR","10/2017",10228
"23546",411580,"MEDIANEIRA","PR","09/2014",11228
"23547",411580,"MEDIANEIRA","PR","02/2020",10243
"23548",411580,"MEDIANEIRA","PR","09/2012",10615
"23549",411580,"MEDIANEIRA","PR","04/2021",11054
"23550",411580,"MEDIANEIRA","PR","07/2018",10672
"23551",411580,"MEDIANEIRA","PR","07/2020",10617
"23552",411580,"MEDIANEIRA","PR","09/2017",10065
"23553",411580,"MEDIANEIRA","PR","01/2019",9791
"23554",411580,"MEDIANEIRA","PR","09/2016",11425
"23555",411580,"MEDIANEIRA","PR","08/2012",10516
"23556",411580,"MEDIANEIRA","PR","10/2016",11477
"23557",411580,"MEDIANEIRA","PR","12/2018",9689
"23558",411580,"MEDIANEIRA","PR","08/2017",11559
"23559",411580,"MEDIANEIRA","PR","12/2013",10676
"23560",411580,"MEDIANEIRA","PR","09/2015",11194
"23561",411580,"MEDIANEIRA","PR","02/2016",10780
"23562",411580,"MEDIANEIRA","PR","11/2020",10640
"23563",411580,"MEDIANEIRA","PR","05/2017",11162
"23564",411580,"MEDIANEIRA","PR","06/2015",11274
"23565",411580,"MEDIANEIRA","PR","04/2019",9989
"23566",411580,"MEDIANEIRA","PR","06/2014",11280
"23567",411580,"MEDIANEIRA","PR","06/2016",11113
"23568",411580,"MEDIANEIRA","PR","08/2016",11368
"23569",411580,"MEDIANEIRA","PR","01/2016",10738
"23570",411580,"MEDIANEIRA","PR","07/2019",10321
"23571",411580,"MEDIANEIRA","PR","04/2017",11011
"23572",411580,"MEDIANEIRA","PR","03/2019",10040
"23573",411580,"MEDIANEIRA","PR","03/2016",10815
"23574",411580,"MEDIANEIRA","PR","11/2016",11516
"23575",411580,"MEDIANEIRA","PR","11/2019",10157
"23576",411580,"MEDIANEIRA","PR","02/2021",10982
"23577",411580,"MEDIANEIRA","PR","06/2013",10107
"23578",411580,"MEDIANEIRA","PR","08/2019",10510
"23579",411580,"MEDIANEIRA","PR","05/2019",10094
"23580",411580,"MEDIANEIRA","PR","08/2020",10722
"23581",411580,"MEDIANEIRA","PR","04/2016",10927
"23582",411580,"MEDIANEIRA","PR","06/2020",10552
"23583",411580,"MEDIANEIRA","PR","06/2021",11221
"23584",411580,"MEDIANEIRA","PR","05/2014",11233
"23585",411580,"MEDIANEIRA","PR","08/2014",11351
"23586",411580,"MEDIANEIRA","PR","11/2015",11344
"23587",411580,"MEDIANEIRA","PR","02/2013",10904
"23588",411580,"MEDIANEIRA","PR","06/2018",10634
"23589",411580,"MEDIANEIRA","PR","05/2016",11008
"23590",411580,"MEDIANEIRA","PR","01/2021",10869
"23591",411580,"MEDIANEIRA","PR","09/2018",9868
"23592",411580,"MEDIANEIRA","PR","04/2014",11174
"23593",411580,"MEDIANEIRA","PR","07/2016",11238
"23594",411580,"MEDIANEIRA","PR","12/2012",10790
"23595",411580,"MEDIANEIRA","PR","12/2017",10455
"23596",411580,"MEDIANEIRA","PR","07/2021",11431
"23597",411580,"MEDIANEIRA","PR","02/2018",10647
"23598",411580,"MEDIANEIRA","PR","10/2018",10011
"23599",411580,"MEDIANEIRA","PR","10/2015",11293
"23600",411580,"MEDIANEIRA","PR","11/2013",10602
"23601",411580,"MEDIANEIRA","PR","04/2018",10458
"23602",411580,"MEDIANEIRA","PR","06/2017",11319
"23603",411580,"MEDIANEIRA","PR","01/2018",10538
"23604",411580,"MEDIANEIRA","PR","01/2013",10853
"23605",411580,"MEDIANEIRA","PR","03/2015",11130
"23606",411580,"MEDIANEIRA","PR","08/2018",9728
"23607",411580,"MEDIANEIRA","PR","03/2018",10368
"23608",411580,"MEDIANEIRA","PR","07/2014",11300
"23609",411580,"MEDIANEIRA","PR","01/2014",10709
"23610",411580,"MEDIANEIRA","PR","03/2013",10579
"23611",411580,"MEDIANEIRA","PR","12/2019",10276
"23612",411580,"MEDIANEIRA","PR","03/2020",10375
"23613",411580,"MEDIANEIRA","PR","05/2013",9986
"23614",411580,"MEDIANEIRA","PR","04/2015",11191
"23615",411580,"MEDIANEIRA","PR","06/2019",10228
"23616",411580,"MEDIANEIRA","PR","03/2017",10869
"23617",411580,"MEDIANEIRA","PR","10/2013",10508
"23618",411580,"MEDIANEIRA","PR","03/2014",11033
"23619",411580,"MEDIANEIRA","PR","04/2020",10378
"23620",411580,"MEDIANEIRA","PR","08/2015",11131
"23621",411580,"MEDIANEIRA","PR","05/2018",10600
"23622",411580,"MEDIANEIRA","PR","01/2015",10563
"23623",411580,"MEDIANEIRA","PR","01/2017",10717
"23624",411580,"MEDIANEIRA","PR","10/2020",10957
"23625",411580,"MEDIANEIRA","PR","03/2021",10981
"23626",411580,"MEDIANEIRA","PR","02/2014",10773
"23627",411580,"MEDIANEIRA","PR","11/2018",10138
"23628",411580,"MEDIANEIRA","PR","05/2021",11119
"23629",411580,"MEDIANEIRA","PR","09/2013",10414
"23630",411580,"MEDIANEIRA","PR","07/2017",11480
"23631",411580,"MEDIANEIRA","PR","12/2016",10636
"23632",411580,"MEDIANEIRA","PR","02/2017",10805
"23633",411580,"MEDIANEIRA","PR","12/2014",10496
"23634",411580,"MEDIANEIRA","PR","10/2019",10029
"23635",411580,"MEDIANEIRA","PR","10/2012",10641
"23636",411580,"MEDIANEIRA","PR","05/2020",10373
"23637",411580,"MEDIANEIRA","PR","07/2015",11052
"23638",411580,"MEDIANEIRA","PR","11/2012",10664
"23639",411580,"MEDIANEIRA","PR","02/2019",9976
"23640",411580,"MEDIANEIRA","PR","05/2015",11221
"23641",411580,"MEDIANEIRA","PR","02/2015",10699
"23642",411580,"MEDIANEIRA","PR","08/2013",10333
"23643",411580,"MEDIANEIRA","PR","10/2014",10864
"23644",411580,"MEDIANEIRA","PR","07/2013",10339
"23645",411580,"MEDIANEIRA","PR","11/2014",10474
"23646",411580,"MEDIANEIRA","PR","01/2020",10363
"23647",411580,"MEDIANEIRA","PR","04/2013",9905
"23648",411580,"MEDIANEIRA","PR","09/2020",10852
"23649",411580,"MEDIANEIRA","PR","12/2015",11361
"23650",411580,"MEDIANEIRA","PR","12/2020",10749
"23651",411580,"MEDIANEIRA","PR","09/2019",9906
"23652",411580,"MEDIANEIRA","PR","11/2017",10313
"23653",411585,"MERCEDES","PR","05/2020",1871
"23654",411585,"MERCEDES","PR","03/2020",1846
"23655",411585,"MERCEDES","PR","12/2013",1700
"23656",411585,"MERCEDES","PR","07/2021",1878
"23657",411585,"MERCEDES","PR","05/2016",2338
"23658",411585,"MERCEDES","PR","11/2015",2253
"23659",411585,"MERCEDES","PR","02/2015",1908
"23660",411585,"MERCEDES","PR","06/2020",1893
"23661",411585,"MERCEDES","PR","10/2018",2083
"23662",411585,"MERCEDES","PR","11/2018",2105
"23663",411585,"MERCEDES","PR","09/2015",2208
"23664",411585,"MERCEDES","PR","12/2014",2130
"23665",411585,"MERCEDES","PR","11/2019",1850
"23666",411585,"MERCEDES","PR","05/2017",2555
"23667",411585,"MERCEDES","PR","04/2015",2110
"23668",411585,"MERCEDES","PR","09/2018",2039
"23669",411585,"MERCEDES","PR","04/2018",2358
"23670",411585,"MERCEDES","PR","09/2014",1867
"23671",411585,"MERCEDES","PR","12/2016",2412
"23672",411585,"MERCEDES","PR","02/2013",1484
"23673",411585,"MERCEDES","PR","04/2019",1971
"23674",411585,"MERCEDES","PR","05/2015",2133
"23675",411585,"MERCEDES","PR","04/2013",1492
"23676",411585,"MERCEDES","PR","06/2019",1999
"23677",411585,"MERCEDES","PR","12/2012",1477
"23678",411585,"MERCEDES","PR","11/2020",1781
"23679",411585,"MERCEDES","PR","09/2020",1893
"23680",411585,"MERCEDES","PR","10/2012",1441
"23681",411585,"MERCEDES","PR","10/2019",1842
"23682",411585,"MERCEDES","PR","11/2014",2083
"23683",411585,"MERCEDES","PR","05/2021",1843
"23684",411585,"MERCEDES","PR","03/2017",2524
"23685",411585,"MERCEDES","PR","06/2017",2568
"23686",411585,"MERCEDES","PR","11/2016",2456
"23687",411585,"MERCEDES","PR","11/2012",1435
"23688",411585,"MERCEDES","PR","03/2016",2284
"23689",411585,"MERCEDES","PR","02/2016",2259
"23690",411585,"MERCEDES","PR","04/2016",2321
"23691",411585,"MERCEDES","PR","09/2013",1560
"23692",411585,"MERCEDES","PR","08/2017",2628
"23693",411585,"MERCEDES","PR","03/2018",2365
"23694",411585,"MERCEDES","PR","10/2013",1573
"23695",411585,"MERCEDES","PR","01/2019",1889
"23696",411585,"MERCEDES","PR","06/2013",1479
"23697",411585,"MERCEDES","PR","03/2019",2025
"23698",411585,"MERCEDES","PR","03/2013",1475
"23699",411585,"MERCEDES","PR","02/2019",2007
"23700",411585,"MERCEDES","PR","05/2014",1721
"23701",411585,"MERCEDES","PR","07/2014",1753
"23702",411585,"MERCEDES","PR","03/2014",1704
"23703",411585,"MERCEDES","PR","02/2018",2405
"23704",411585,"MERCEDES","PR","12/2015",2282
"23705",411585,"MERCEDES","PR","04/2017",2541
"23706",411585,"MERCEDES","PR","02/2014",1706
"23707",411585,"MERCEDES","PR","07/2016",2410
"23708",411585,"MERCEDES","PR","05/2013",1500
"23709",411585,"MERCEDES","PR","02/2020",1806
"23710",411585,"MERCEDES","PR","09/2016",2438
"23711",411585,"MERCEDES","PR","12/2017",2339
"23712",411585,"MERCEDES","PR","04/2020",1855
"23713",411585,"MERCEDES","PR","08/2020",1889
"23714",411585,"MERCEDES","PR","07/2015",2133
"23715",411585,"MERCEDES","PR","07/2018",2386
"23716",411585,"MERCEDES","PR","01/2021",1796
"23717",411585,"MERCEDES","PR","05/2019",1976
"23718",411585,"MERCEDES","PR","10/2014",2073
"23719",411585,"MERCEDES","PR","07/2017",2592
"23720",411585,"MERCEDES","PR","08/2015",2168
"23721",411585,"MERCEDES","PR","08/2019",2008
"23722",411585,"MERCEDES","PR","03/2015",2012
"23723",411585,"MERCEDES","PR","08/2013",1559
"23724",411585,"MERCEDES","PR","01/2018",2337
"23725",411585,"MERCEDES","PR","06/2018",2377
"23726",411585,"MERCEDES","PR","04/2014",1709
"23727",411585,"MERCEDES","PR","07/2019",2006
"23728",411585,"MERCEDES","PR","01/2016",2197
"23729",411585,"MERCEDES","PR","06/2014",1730
"23730",411585,"MERCEDES","PR","10/2016",2447
"23731",411585,"MERCEDES","PR","11/2017",2304
"23732",411585,"MERCEDES","PR","01/2015",1807
"23733",411585,"MERCEDES","PR","12/2020",1790
"23734",411585,"MERCEDES","PR","05/2018",2375
"23735",411585,"MERCEDES","PR","11/2013",1635
"23736",411585,"MERCEDES","PR","12/2019",1856
"23737",411585,"MERCEDES","PR","08/2016",2430
"23738",411585,"MERCEDES","PR","04/2021",1831
"23739",411585,"MERCEDES","PR","01/2017",2415
"23740",411585,"MERCEDES","PR","01/2020",1862
"23741",411585,"MERCEDES","PR","09/2019",1838
"23742",411585,"MERCEDES","PR","02/2017",2503
"23743",411585,"MERCEDES","PR","01/2014",1707
"23744",411585,"MERCEDES","PR","10/2015",2230
"23745",411585,"MERCEDES","PR","09/2017",2266
"23746",411585,"MERCEDES","PR","10/2020",1912
"23747",411585,"MERCEDES","PR","08/2012",1418
"23748",411585,"MERCEDES","PR","12/2018",1903
"23749",411585,"MERCEDES","PR","08/2014",1758
"23750",411585,"MERCEDES","PR","09/2012",1439
"23751",411585,"MERCEDES","PR","06/2015",2224
"23752",411585,"MERCEDES","PR","10/2017",2287
"23753",411585,"MERCEDES","PR","08/2018",2021
"23754",411585,"MERCEDES","PR","02/2021",1835
"23755",411585,"MERCEDES","PR","01/2013",1485
"23756",411585,"MERCEDES","PR","06/2021",1852
"23757",411585,"MERCEDES","PR","03/2021",1839
"23758",411585,"MERCEDES","PR","07/2013",1515
"23759",411585,"MERCEDES","PR","07/2020",1899
"23760",411585,"MERCEDES","PR","06/2016",2369
"23761",411590,"MIRADOR","PR","06/2014",1791
"23762",411590,"MIRADOR","PR","10/2014",1794
"23763",411590,"MIRADOR","PR","02/2013",1714
"23764",411590,"MIRADOR","PR","06/2016",1117
"23765",411590,"MIRADOR","PR","06/2018",1091
"23766",411590,"MIRADOR","PR","04/2016",1075
"23767",411590,"MIRADOR","PR","03/2013",1697
"23768",411590,"MIRADOR","PR","05/2018",1095
"23769",411590,"MIRADOR","PR","04/2019",1097
"23770",411590,"MIRADOR","PR","02/2014",1727
"23771",411590,"MIRADOR","PR","07/2020",1061
"23772",411590,"MIRADOR","PR","01/2013",1699
"23773",411590,"MIRADOR","PR","08/2013",1699
"23774",411590,"MIRADOR","PR","05/2017",1085
"23775",411590,"MIRADOR","PR","11/2018",1061
"23776",411590,"MIRADOR","PR","11/2014",1782
"23777",411590,"MIRADOR","PR","05/2021",1095
"23778",411590,"MIRADOR","PR","09/2013",1696
"23779",411590,"MIRADOR","PR","09/2020",1092
"23780",411590,"MIRADOR","PR","12/2016",1050
"23781",411590,"MIRADOR","PR","12/2015",1132
"23782",411590,"MIRADOR","PR","07/2017",1077
"23783",411590,"MIRADOR","PR","07/2015",1101
"23784",411590,"MIRADOR","PR","11/2020",1018
"23785",411590,"MIRADOR","PR","08/2018",1045
"23786",411590,"MIRADOR","PR","12/2018",1048
"23787",411590,"MIRADOR","PR","07/2018",1107
"23788",411590,"MIRADOR","PR","10/2018",1064
"23789",411590,"MIRADOR","PR","05/2016",1094
"23790",411590,"MIRADOR","PR","02/2016",1055
"23791",411590,"MIRADOR","PR","12/2013",1724
"23792",411590,"MIRADOR","PR","12/2014",1773
"23793",411590,"MIRADOR","PR","10/2012",1695
"23794",411590,"MIRADOR","PR","09/2015",1117
"23795",411590,"MIRADOR","PR","10/2019",1040
"23796",411590,"MIRADOR","PR","08/2020",1085
"23797",411590,"MIRADOR","PR","04/2021",1084
"23798",411590,"MIRADOR","PR","10/2015",1130
