"city_code";"group_code";"variable_code";"standard_code";"type_code";"year";"result";"population"
4117800;1;1;2;5;"2021";0;12755
4117909;1;1;2;5;"2021";4;32389
4118006;1;1;2;5;"2021";0;14211
4118105;1;1;2;5;"2021";2;11685
4118204;1;1;2;5;"2021";15;157378
4118303;1;1;2;5;"2021";1;3277
4118402;1;1;2;5;"2021";54;89454
4118451;1;1;2;5;"2021";0;5755
4118501;1;1;2;5;"2021";8;84779
4118600;1;1;2;5;"2021";0;5942
4118709;1;1;2;5;"2021";0;7418
4118808;1;1;2;5;"2021";1;14017
4118857;1;1;2;5;"2021";5;6194
4118907;1;1;2;5;"2021";2;11406
4119004;1;1;2;5;"2021";0;6232
4119103;1;1;2;5;"2021";2;13015
4119152;1;1;2;5;"2021";20;134788
4119202;1;1;2;5;"2021";0;6323
4119251;1;1;2;5;"2021";0;2742
4119301;1;1;2;5;"2021";2;32722
4119400;1;1;2;5;"2021";0;25779
4119509;1;1;2;5;"2021";19;116852
4119608;1;1;2;5;"2021";3;29686
4119657;1;1;2;5;"2021";0;3298
4119707;1;1;2;5;"2021";1;4281
4119806;1;1;2;5;"2021";1;13385
4119905;1;1;2;5;"2021";55;358838
4119954;1;1;2;5;"2021";7;28529
4120002;1;1;2;5;"2021";1;12587
4120101;1;1;2;5;"2021";0;4899
4120150;1;1;2;5;"2021";0;3133
4120200;1;1;2;5;"2021";0;2554
4120309;1;1;2;5;"2021";0;4057
4120333;1;1;2;5;"2021";0;3806
4120358;1;1;2;5;"2021";0;5035
4120408;1;1;2;5;"2021";1;5395
4120507;1;1;2;5;"2021";0;11138
4120606;1;1;2;5;"2021";6;52776
4120655;1;1;2;5;"2021";0;4420
4120705;1;1;2;5;"2021";3;7504
4120804;1;1;2;5;"2021";2;24253
4120853;1;1;2;5;"2021";0;4043
4120903;1;1;2;5;"2021";3;34707
4121000;1;1;2;5;"2021";4;12257
4121109;1;1;2;5;"2021";1;4444
4121208;1;1;2;5;"2021";2;19388
4121257;1;1;2;5;"2021";0;4500
4121307;1;1;2;5;"2021";0;3760
4121356;1;1;2;5;"2021";0;2602
4121406;1;1;2;5;"2021";1;16976
4121505;1;1;2;5;"2021";0;14991
4121604;1;1;2;5;"2021";0;6772
4121703;1;1;2;5;"2021";2;26933
4121752;1;1;2;5;"2021";0;8127
4121802;1;1;2;5;"2021";1;10622
4121901;1;1;2;5;"2021";2;12869
4122008;1;1;2;5;"2021";0;15433
4122107;1;1;2;5;"2021";0;3162
4122156;1;1;2;5;"2021";1;13240
4122172;1;1;2;5;"2021";0;4121
4122206;1;1;2;5;"2021";1;32635
4122305;1;1;2;5;"2021";0;34645
4122404;1;1;2;5;"2021";16;68165
4122503;1;1;2;5;"2021";0;9447
4122602;1;1;2;5;"2021";4;9664
4122651;1;1;2;5;"2021";1;4595
4122701;1;1;2;5;"2021";0;6954
4122800;1;1;2;5;"2021";0;3389
4122909;1;1;2;5;"2021";0;4862
4123006;1;1;2;5;"2021";0;14957
4123105;1;1;2;5;"2021";0;3208
4123204;1;1;2;5;"2021";1;3253
4123303;1;1;2;5;"2021";2;7705
4123402;1;1;2;5;"2021";3;12330
4123501;1;1;2;5;"2021";2;27036
4123600;1;1;2;5;"2021";0;1568
4123709;1;1;2;5;"2021";2;8484
4123808;1;1;2;5;"2021";1;14924
4123824;1;1;2;5;"2021";0;3795
4123857;1;1;2;5;"2021";2;9210
4123907;1;1;2;5;"2021";1;11523
4123956;1;1;2;5;"2021";1;4052
4124004;1;1;2;5;"2021";0;4916
4124020;1;1;2;5;"2021";2;10055
4124053;1;1;2;5;"2021";2;23927
4124103;1;1;2;5;"2021";7;46503
4124202;1;1;2;5;"2021";2;2611
4124301;1;1;2;5;"2021";0;2032
4124400;1;1;2;5;"2021";1;20354
4124509;1;1;2;5;"2021";0;5422
4124608;1;1;2;5;"2021";1;6961
4124707;1;1;2;5;"2021";0;11088
4124806;1;1;2;5;"2021";0;10122
4124905;1;1;2;5;"2021";0;5819
4125001;1;1;2;5;"2021";0;9897
4125100;1;1;2;5;"2021";0;15359
4125209;1;1;2;5;"2021";0;9005
4125308;1;1;2;5;"2021";0;5535
4125357;1;1;2;5;"2021";1;5532
4125407;1;1;2;5;"2021";0;6115
4125456;1;1;2;5;"2021";1;3601
4125506;1;1;2;5;"2021";56;334620
4125555;1;1;2;5;"2021";0;2165
4125605;1;1;2;5;"2021";1;47137
4125704;1;1;2;5;"2021";3;27696
4125753;1;1;2;5;"2021";1;5745
4125803;1;1;2;5;"2021";1;11109
4125902;1;1;2;5;"2021";0;2265
4126009;1;1;2;5;"2021";2;8865
4126108;1;1;2;5;"2021";1;5778
4126207;1;1;2;5;"2021";1;6708
4126256;1;1;2;5;"2021";25;98888
4126272;1;1;2;5;"2021";0;5578
4126306;1;1;2;5;"2021";1;19441
4126355;1;1;2;5;"2021";0;4460
4126405;1;1;2;5;"2021";3;5149
4126504;1;1;2;5;"2021";3;16456
4126603;1;1;2;5;"2021";1;21476
4126652;1;1;2;5;"2021";0;2880
4126678;1;1;2;5;"2021";1;15277
4126702;1;1;2;5;"2021";4;5196
4126801;1;1;2;5;"2021";6;16480
4126900;1;1;2;5;"2021";3;5452
4127007;1;1;2;5;"2021";0;12761
4127106;1;1;2;5;"2021";1;80588
4127205;1;1;2;5;"2021";0;17304
4127304;1;1;2;5;"2021";3;17054
4127403;1;1;2;5;"2021";4;17562
4127502;1;1;2;5;"2021";2;20688
4127601;1;1;2;5;"2021";1;17295
4127700;1;1;2;5;"2021";20;144601
4127809;1;1;2;5;"2021";0;7699
4127858;1;1;2;5;"2021";1;12036
4127882;1;1;2;5;"2021";0;9269
4127908;1;1;2;5;"2021";1;8502
4127957;1;1;2;5;"2021";0;8105
4127965;1;1;2;5;"2021";0;12977
4128005;1;1;2;5;"2021";8;20809
4128104;1;1;2;5;"2021";39;113416
4128203;1;1;2;5;"2021";5;58298
4128302;1;1;2;5;"2021";0;2623
4128401;1;1;2;5;"2021";2;11233
4128500;1;1;2;5;"2021";3;19358
4128534;1;1;2;5;"2021";1;12267
4128559;1;1;2;5;"2021";3;8389
4128609;1;1;2;5;"2021";1;7094
4128625;1;1;2;5;"2021";1;2630
4128633;1;1;2;5;"2021";0;5525
4128658;1;1;2;5;"2021";0;4051
4128708;1;1;2;5;"2021";1;6879
4128807;1;1;2;5;"2021";2;5584
4100103;1;2;1;3;"2020";10547145;7408
4100202;1;2;1;3;"2020";9873277;5857
4100301;1;2;1;3;"2020";14628071;9470
4100400;1;2;1;3;"2020";152293603;120041
4100459;1;2;1;3;"2020";5869717;1682
4100509;1;2;1;3;"2020";23725730;22176
4100608;1;2;1;3;"2020";19782713;14859
4100707;1;2;1;3;"2020";13386110;9778
4100806;1;2;1;3;"2020";11525029;11503
4100905;1;2;1;3;"2020";7970903;6332
4101002;1;2;1;3;"2020";20247181;19311
4101051;1;2;1;3;"2020";3030691;2788
4101101;1;2;1;3;"2020";25758896;19926
4101150;1;2;1;3;"2020";4361505;2930
4101200;1;2;1;3;"2020";29654588;18949
4101309;1;2;1;3;"2020";11636986;7427
4101408;1;2;1;3;"2020";157122740;136234
4101507;1;2;1;3;"2020";123811168;124810
4101606;1;2;1;3;"2020";33053346;28300
4101655;1;2;1;3;"2020";5206595;3009
4101705;1;2;1;3;"2020";18668900;14000
4101804;1;2;1;3;"2020";186727638;146214
4101853;1;2;1;3;"2020";3071736;2066
4101903;1;2;1;3;"2020";20635820;14954
4102000;1;2;1;3;"2020";39141709;33340
4102109;1;2;1;3;"2020";30456126;26209
4102208;1;2;1;3;"2020";4972075;3881
4102307;1;2;1;3;"2020";16621444;13092
4102406;1;2;1;3;"2020";44436947;31211
4102505;1;2;1;3;"2020";15968883;11426
4102604;1;2;1;3;"2020";13347415;10312
4102703;1;2;1;3;"2020";3094801;2781
4102752;1;2;1;3;"2020";3934118;3457
4102802;1;2;1;3;"2020";19800791;15399
4102901;1;2;1;3;"2020";23009819;16400
4103008;1;2;1;3;"2020";5670990;4047
4103024;1;2;1;3;"2020";3097574;2470
4103040;1;2;1;3;"2020";9739210;6365
4103057;1;2;1;3;"2020";11131482;7540
4103107;1;2;1;3;"2020";19182793;13129
4103156;1;2;1;3;"2020";4820785;3506
4103206;1;2;1;3;"2020";8143477;7068
4103222;1;2;1;3;"2020";3191880;3254
4103305;1;2;1;3;"2020";10660733;6439
4103354;1;2;1;3;"2020";6642088;5382
4103370;1;2;1;3;"2020";4870757;2585
4103404;1;2;1;3;"2020";3352479;2954
4103453;1;2;1;3;"2020";16405133;18456
4103479;1;2;1;3;"2020";5427889;4009
4103503;1;2;1;3;"2020";11222803;8606
4103602;1;2;1;3;"2020";29823665;25466
4103701;1;2;1;3;"2020";118278422;107341
4103800;1;2;1;3;"2020";10939194;7917
4103909;1;2;1;3;"2020";20087194;14043
4103958;1;2;1;3;"2020";6859222;3859
4104006;1;2;1;3;"2020";63063030;43685
4104055;1;2;1;3;"2020";5320322;3763
4104105;1;2;1;3;"2020";11396403;8045
4104204;1;2;1;3;"2020";141226504;133865
4104253;1;2;1;3;"2020";38188636;29740
4104303;1;2;1;3;"2020";115883755;95488
4104402;1;2;1;3;"2020";21681450;14809
4104428;1;2;1;3;"2020";21325540;16053
4104451;1;2;1;3;"2020";17464520;13329
4104501;1;2;1;3;"2020";19856532;19148
4104600;1;2;1;3;"2020";18594852;15834
4104659;1;2;1;3;"2020";25574241;23825
4104709;1;2;1;3;"2020";21995024;14356
4104808;1;2;1;3;"2020";364119898;332333
4104907;1;2;1;3;"2020";93638044;71809
4105003;1;2;1;3;"2020";11849182;10167
4105102;1;2;1;3;"2020";14120028;10764
4105201;1;2;1;3;"2020";29694620;17833
4105300;1;2;1;3;"2020";10720556;11819
4105409;1;2;1;3;"2020";23490524;19167
4105508;1;2;1;3;"2020";87233276;83816
4105607;1;2;1;3;"2020";13171019;12797
4105706;1;2;1;3;"2020";23057912;16450
4105805;1;2;1;3;"2020";323371648;246540
4105904;1;2;1;3;"2020";26062287;24145
4106001;1;2;1;3;"2020";13022168;8857
4106100;1;2;1;3;"2020";4922027;3876
4106209;1;2;1;3;"2020";25166237;18837
4106308;1;2;1;3;"2020";21142725;17117
4106407;1;2;1;3;"2020";52013041;47842
4106456;1;2;1;3;"2020";8414592;7518
4106506;1;2;1;3;"2020";24100734;20580
4106555;1;2;1;3;"2020";5687291;3127
4106571;1;2;1;3;"2020";4735012;4240
4106605;1;2;1;3;"2020";27375919;20947
4106704;1;2;1;3;"2020";6475154;4449
4106803;1;2;1;3;"2020";26455786;18741
4106852;1;2;1;3;"2020";4099006;2921
4106902;1;2;1;3;"2020";1997200303;1948626
4107009;1;2;1;3;"2020";21103475;15196
4107108;1;2;1;3;"2020";6524992;5030
4107124;1;2;1;3;"2020";5049816;3424
4107157;1;2;1;3;"2020";5995058;5266
4107207;1;2;1;3;"2020";46319904;41038
4107256;1;2;1;3;"2020";10205539;8869
4107306;1;2;1;3;"2020";7727661;5983
4107405;1;2;1;3;"2020";7389823;5933
4107504;1;2;1;3;"2020";16084340;13981
4107520;1;2;1;3;"2020";2258775;1665
4107538;1;2;1;3;"2020";3626542;4596
4107546;1;2;1;3;"2020";6849988;4048
4107553;1;2;1;3;"2020";3923301;3041
4107603;1;2;1;3;"2020";25933032;17316
4107652;1;2;1;3;"2020";171536433;102004
4107702;1;2;1;3;"2020";6034639;4748
4107736;1;2;1;3;"2020";8986025;5602
4107751;1;2;1;3;"2020";12106658;7696
4107801;1;2;1;3;"2020";6386847;4906
4107850;1;2;1;3;"2020";5810075;4603
4107900;1;2;1;3;"2020";10583320;6851
4108007;1;2;1;3;"2020";16450127;10453
4108106;1;2;1;3;"2020";3493165;2699
4108205;1;2;1;3;"2020";8704458;6460
4108304;1;2;1;3;"2020";418253682;258248
4108320;1;2;1;3;"2020";8555496;5993
4108403;1;2;1;3;"2020";93204892;92216
4108452;1;2;1;3;"2020";8652813;4556
4108502;1;2;1;3;"2020";18604224;13685
4108551;1;2;1;3;"2020";4318939;2898
4108601;1;2;1;3;"2020";39048652;28808
4108650;1;2;1;3;"2020";10892781;7053
4108700;1;2;1;3;"2020";9384190;5497
4108809;1;2;1;3;"2020";45696699;33310
4108908;1;2;1;3;"2020";8322779;6609
4108957;1;2;1;3;"2020";12605612;8811
4109005;1;2;1;3;"2020";5979694;3784
4109104;1;2;1;3;"2020";2494210;2241
4109203;1;2;1;3;"2020";5728223;5530
4109302;1;2;1;3;"2020";16357491;12217
4109401;1;2;1;3;"2020";238517962;182644
4109500;1;2;1;3;"2020";13619575;7594
4109609;1;2;1;3;"2020";64499025;37527
4109658;1;2;1;3;"2020";7058599;5119
4109708;1;2;1;3;"2020";39073411;31644
4109757;1;2;1;3;"2020";8508416;6370
4109807;1;2;1;3;"2020";62419123;55131
4109906;1;2;1;3;"2020";12538751;7786
4110003;1;2;1;3;"2020";6106677;4440
4110052;1;2;1;3;"2020";2620696;2253
4110078;1;2;1;3;"2020";16723090;13282
4110102;1;2;1;3;"2020";40399603;32940
4110201;1;2;1;3;"2020";16780782;11121
4110300;1;2;1;3;"2020";3871185;3116
4110409;1;2;1;3;"2020";5173787;4465
4110508;1;2;1;3;"2020";19104388;15251
4110607;1;2;1;3;"2020";18665571;13782
4110656;1;2;1;3;"2020";2628208;2251
4110706;1;2;1;3;"2020";73722626;61088
4110805;1;2;1;3;"2020";15353357;10098
4110904;1;2;1;3;"2020";6035277;4446
4110953;1;2;1;3;"2020";12498496;11385
4111001;1;2;1;3;"2020";7907883;6549
4111100;1;2;1;3;"2020";7120291;6109
4111209;1;2;1;3;"2020";13210384;12094
4111258;1;2;1;3;"2020";45622386;29070
4111308;1;2;1;3;"2020";4643065;2781
4111407;1;2;1;3;"2020";20141925;13965
4111506;1;2;1;3;"2020";41457260;31935
4111555;1;2;1;3;"2020";8075832;8240
4111605;1;2;1;3;"2020";3816724;3279
4111704;1;2;1;3;"2020";8091789;5303
4111803;1;2;1;3;"2020";49566909;39322
4111902;1;2;1;3;"2020";14513242;13742
4112009;1;2;1;3;"2020";44835655;35027
4112108;1;2;1;3;"2020";24901602;21230
4112207;1;2;1;3;"2020";8315964;5095
4112306;1;2;1;3;"2020";6725417;4930
4112405;1;2;1;3;"2020";10857826;9500
4112504;1;2;1;3;"2020";16906573;11196
4112603;1;2;1;3;"2020";1909811;1320
4112702;1;2;1;3;"2020";17055837;12638
4112751;1;2;1;3;"2020";10267118;8330
4112801;1;2;1;3;"2020";13477850;12009
4112900;1;2;1;3;"2020";4583505;3269
4112959;1;2;1;3;"2020";9814885;7292
4113007;1;2;1;3;"2020";7243598;7041
4113106;1;2;1;3;"2020";5917889;4047
4113205;1;2;1;3;"2020";54298986;48410
4113254;1;2;1;3;"2020";9446915;5784
4113304;1;2;1;3;"2020";43691984;32139
4113403;1;2;1;3;"2020";5038218;3925
4113429;1;2;1;3;"2020";5420780;3231
4113452;1;2;1;3;"2020";7513426;4592
4113502;1;2;1;3;"2020";27249557;23242
4113601;1;2;1;3;"2020";5482814;4819
4113700;1;2;1;3;"2020";606838748;575377
4113734;1;2;1;3;"2020";9380529;7240
4113759;1;2;1;3;"2020";7061694;4744
4113809;1;2;1;3;"2020";6012765;4945
4113908;1;2;1;3;"2020";15261409;13663
4114005;1;2;1;3;"2020";18643658;13014
4114104;1;2;1;3;"2020";31978280;23100
4114203;1;2;1;3;"2020";36880070;34515
4114302;1;2;1;3;"2020";38000014;27315
4114351;1;2;1;3;"2020";3464920;2506
4114401;1;2;1;3;"2020";21682782;16642
4114500;1;2;1;3;"2020";18530820;13510
4114609;1;2;1;3;"2020";47682288;53495
4114708;1;2;1;3;"2020";7462589;5634
4114807;1;2;1;3;"2020";48450753;35804
4114906;1;2;1;3;"2020";12479058;8814
4115002;1;2;1;3;"2020";9393462;7084
4115101;1;2;1;3;"2020";15676747;10336
4115200;1;2;1;3;"2020";413829711;430157
4115309;1;2;1;3;"2020";7126568;6632
4115358;1;2;1;3;"2020";5323890;5582
4115408;1;2;1;3;"2020";17903322;14387
4115457;1;2;1;3;"2020";7081678;4340
4115507;1;2;1;3;"2020";5432032;4677
4115606;1;2;1;3;"2020";16866570;18107
4115705;1;2;1;3;"2020";64616249;35219
4115739;1;2;1;3;"2020";5340286;3206
4115754;1;2;1;3;"2020";14047617;10800
4115804;1;2;1;3;"2020";51229711;46574
4115853;1;2;1;3;"2020";5236120;5577
4115903;1;2;1;3;"2020";2745903;2196
4116000;1;2;1;3;"2020";2082729;1796
4116059;1;2;1;3;"2020";11942240;10704
4116109;1;2;1;3;"2020";16228614;12042
4116208;1;2;1;3;"2020";28118262;16446
4116307;1;2;1;3;"2020";5498023;4009
4116406;1;2;1;3;"2020";4168984;4008
4116505;1;2;1;3;"2020";1504515;1551
4116604;1;2;1;3;"2020";4521753;3434
4116703;1;2;1;3;"2020";13141603;10299
4116802;1;2;1;3;"2020";9487918;5061
4116901;1;2;1;3;"2020";34377118;27984
4116950;1;2;1;3;"2020";5813910;5030
4117008;1;2;1;3;"2020";11115420;8136
4117057;1;2;1;3;"2020";15059255;11507
4117107;1;2;1;3;"2020";14846976;13200
4117206;1;2;1;3;"2020";7715760;5826
4117214;1;2;1;3;"2020";6505761;4277
4117222;1;2;1;3;"2020";7573740;8266
4117255;1;2;1;3;"2020";12400503;10544
4117271;1;2;1;3;"2020";9649718;5448
4117297;1;2;1;3;"2020";4069194;2840
4117305;1;2;1;3;"2020";35568640;21960
4117404;1;2;1;3;"2020";3657830;3425
4117453;1;2;1;3;"2020";6673584;6016
4117503;1;2;1;3;"2020";51510664;41773
4117602;1;2;1;3;"2020";60309770;51755
4117701;1;2;1;3;"2020";40080163;33994
4117800;1;2;1;3;"2020";23918036;12960
4117909;1;2;1;3;"2020";32576254;32121
4118006;1;2;1;3;"2020";12892725;14023
4118105;1;2;1;3;"2020";13512343;11580
4118204;1;2;1;3;"2020";208551250;156174
4118303;1;2;1;3;"2020";3789202;3241
4118402;1;2;1;3;"2020";11061159803;88922
4118451;1;2;1;3;"2020";5611353;5684
4118501;1;2;1;3;"2020";86636919;83843
4118600;1;2;1;3;"2020";7518989;5908
4118709;1;2;1;3;"2020";9414338;7387
4118808;1;2;1;3;"2020";17754102;14007
4118857;1;2;1;3;"2020";8475874;6160
4118907;1;2;1;3;"2020";15060373;11321
4119004;1;2;1;3;"2020";7371271;6288
4119103;1;2;1;3;"2020";13887876;12882
4119152;1;2;1;3;"2020";15693079591;133490
4119202;1;2;1;3;"2020";10039578;6324
4119251;1;2;1;3;"2020";3302065;2737
4119301;1;2;1;3;"2020";48698923;32559
4119400;1;2;1;3;"2020";33490639;25617
4119509;1;2;1;3;"2020";146178466;114970
4119608;1;2;1;3;"2020";48612828;29994
4119657;1;2;1;3;"2020";3394679;3262
4119707;1;2;1;3;"2020";5926403;4272
4119806;1;2;1;3;"2020";14928908;13431
4119905;1;2;1;3;"2020";431261813;355336
4119954;1;2;1;3;"2020";48733246;27915
4120002;1;2;1;3;"2020";14748423;12748
4120101;1;2;1;3;"2020";5636816;4874
4120150;1;2;1;3;"2020";4724052;3184
4120200;1;2;1;3;"2020";4630546;2556
4120309;1;2;1;3;"2020";4759290;4061
4120333;1;2;1;3;"2020";4541270;3780
4120358;1;2;1;3;"2020";6362483;5095
4120408;1;2;1;3;"2020";5219676;5351
4120507;1;2;1;3;"2020";13134021;11130
4120606;1;2;1;3;"2020";69539393;52513
4120655;1;2;1;3;"2020";5424978;4465
4120705;1;2;1;3;"2020";10731452;7477
4120804;1;2;1;3;"2020";26499011;23911
4120853;1;2;1;3;"2020";3008806;4029
4120903;1;2;1;3;"2020";42758855;34409
4121000;1;2;1;3;"2020";17061988;12232
4121109;1;2;1;3;"2020";6389970;4508
4121208;1;2;1;3;"2020";26895052;19221
4121257;1;2;1;3;"2020";5021012;4476
4121307;1;2;1;3;"2020";5312057;3784
4121356;1;2;1;3;"2020";3376262;2628
4121406;1;2;1;3;"2020";21181219;16950
4121505;1;2;1;3;"2020";22066500;14946
4121604;1;2;1;3;"2020";7497871;6787
4121703;1;2;1;3;"2020";38581252;26825
4121752;1;2;1;3;"2020";10302949;8069
4121802;1;2;1;3;"2020";14124672;10645
4121901;1;2;1;3;"2020";20270171;12948
4122008;1;2;1;3;"2020";18652595;15336
4122107;1;2;1;3;"2020";3891856;3182
4122156;1;2;1;3;"2020";25382470;13255
4122172;1;2;1;3;"2020";6364991;4109
4122206;1;2;1;3;"2020";52435439;32517
4122305;1;2;1;3;"2020";31373003;34411
4122404;1;2;1;3;"2020";69656563;67383
4122503;1;2;1;3;"2020";15673907;9645
4122602;1;2;1;3;"2020";9755944;9622
4122651;1;2;1;3;"2020";8019432;4689
4122701;1;2;1;3;"2020";8629937;6891
4122800;1;2;1;3;"2020";4404940;3483
4122909;1;2;1;3;"2020";6651653;4898
4123006;1;2;1;3;"2020";15449331;14872
4123105;1;2;1;3;"2020";4976914;3266
4123204;1;2;1;3;"2020";4820601;3293
4123303;1;2;1;3;"2020";12641410;7751
4123402;1;2;1;3;"2020";13971717;12186
4123501;1;2;1;3;"2020";28594394;26767
4123600;1;2;1;3;"2020";2032437;1594
4123709;1;2;1;3;"2020";10811703;8523
4123808;1;2;1;3;"2020";13137055;14794
4123824;1;2;1;3;"2020";4707863;3793
4123857;1;2;1;3;"2020";16905839;9410
4123907;1;2;1;3;"2020";14712724;11622
4123956;1;2;1;3;"2020";4617374;4017
4124004;1;2;1;3;"2020";7286287;4954
4124020;1;2;1;3;"2020";15640372;10096
4124053;1;2;1;3;"2020";31205583;23699
4124103;1;2;1;3;"2020";56389982;46251
4124202;1;2;1;3;"2020";3255021;2626
4124301;1;2;1;3;"2020";2720304;2068
4124400;1;2;1;3;"2020";25436318;20261
4124509;1;2;1;3;"2020";6609890;5416
4124608;1;2;1;3;"2020";8830774;6920
4124707;1;2;1;3;"2020";16570939;11128
4124806;1;2;1;3;"2020";11590776;10181
4124905;1;2;1;3;"2020";7945491;5837
4125001;1;2;1;3;"2020";14247736;10056
4125100;1;2;1;3;"2020";22357153;15241
4125209;1;2;1;3;"2020";10138451;9028
4125308;1;2;1;3;"2020";5611073;5543
4125357;1;2;1;3;"2020";8181446;5586
4125407;1;2;1;3;"2020";8049479;6160
4125456;1;2;1;3;"2020";4912880;3627
4125506;1;2;1;3;"2020";381460855;329058
4125555;1;2;1;3;"2020";1773233;2163
4125605;1;2;1;3;"2020";56856586;46705
4125704;1;2;1;3;"2020";33644282;27576
4125753;1;2;1;3;"2020";7611927;5820
4125803;1;2;1;3;"2020";10997496;11046
4125902;1;2;1;3;"2020";3152080;2289
4126009;1;2;1;3;"2020";12160846;8859
4126108;1;2;1;3;"2020";6328583;5750
4126207;1;2;1;3;"2020";9897495;6722
4126256;1;2;1;3;"2020";132202210;97803
4126272;1;2;1;3;"2020";7701766;5539
4126306;1;2;1;3;"2020";22949266;19385
4126355;1;2;1;3;"2020";4240031;4477
4126405;1;2;1;3;"2020";7080135;5216
4126504;1;2;1;3;"2020";1967002701;16413
4126603;1;2;1;3;"2020";25535597;21249
4126652;1;2;1;3;"2020";3639148;2930
4126678;1;2;1;3;"2020";13468165;15040
4126702;1;2;1;3;"2020";6414328;5158
4126801;1;2;1;3;"2020";18632041;16345
4126900;1;2;1;3;"2020";8231362;5495
4127007;1;2;1;3;"2020";14749910;12567
4127106;1;2;1;3;"2020";75921277;79792
4127205;1;2;1;3;"2020";18258591;17200
4127304;1;2;1;3;"2020";20428000;16924
4127403;1;2;1;3;"2020";22550578;17522
4127502;1;2;1;3;"2020";29085908;20607
4127601;1;2;1;3;"2020";25726543;17084
4127700;1;2;1;3;"2020";139560563;142645
4127809;1;2;1;3;"2020";10449370;7807
4127858;1;2;1;3;"2020";14977656;12038
4127882;1;2;1;3;"2020";10124004;9022
4127908;1;2;1;3;"2020";10774366;8533
4127957;1;2;1;3;"2020";9358196;8109
4127965;1;2;1;3;"2020";20264334;13095
4128005;1;2;1;3;"2020";28126071;20909
4128104;1;2;1;3;"2020";129177845;112500
4128203;1;2;1;3;"2020";70345847;57913
4128302;1;2;1;3;"2020";2754369;2614
4128401;1;2;1;3;"2020";14205586;11273
4128500;1;2;1;3;"2020";26421697;19386
4128534;1;2;1;3;"2020";13065245;12088
4128559;1;2;1;3;"2020";10207132;8454
4128609;1;2;1;3;"2020";8471131;7174
4128625;1;2;1;3;"2020";4814248;2685
4128633;1;2;1;3;"2020";8339934;5552
4128658;1;2;1;3;"2020";5518622;4022
4128708;1;2;1;3;"2020";7957045;6859
4128807;1;2;1;3;"2020";7918755;5630
4100103;1;2;1;3;"2021";11400;7360
4100202;1;2;1;3;"2021";11400;5797
4100301;1;2;1;3;"2021";6600;9567
4100400;1;2;1;3;"2021";246000;121420
4100459;1;2;1;3;"2021";3600;1429
4100509;1;2;1;3;"2021";43200;22293
4100608;1;2;1;3;"2021";24000;14945
4100707;1;2;1;3;"2021";31200;9722
4100806;1;2;1;3;"2021";14400;11598
4100905;1;2;1;3;"2021";15600;6405
4101002;1;2;1;3;"2021";12000;19466
4101051;1;2;1;3;"2021";3600;2774
4101101;1;2;1;3;"2021";21000;19823
4101150;1;2;1;3;"2021";7200;2931
4101200;1;2;1;3;"2021";58200;18919
4101309;1;2;1;3;"2021";6000;7421
4101408;1;2;1;3;"2021";274800;137438
4101507;1;2;1;3;"2021";211800;126545
4101606;1;2;1;3;"2021";49200;28480
4101655;1;2;1;3;"2021";0;2951
4101705;1;2;1;3;"2021";19800;14029
4101804;1;2;1;3;"2021";342600;148522
4101853;1;2;1;3;"2021";1200;2026
4101903;1;2;1;3;"2021";37800;14792
4102000;1;2;1;3;"2021";45600;33306
4102109;1;2;1;3;"2021";46200;26304
4102208;1;2;1;3;"2021";7800;3871
4102307;1;2;1;3;"2021";21600;13238
4102406;1;2;1;3;"2021";72000;31061
4102505;1;2;1;3;"2021";7200;11287
4102604;1;2;1;3;"2021";7200;10347
4102703;1;2;1;3;"2021";4200;2781
4102752;1;2;1;3;"2021";0;3404
4102802;1;2;1;3;"2021";24000;15400
4102901;1;2;1;3;"2021";24000;16411
4103008;1;2;1;3;"2021";2400;3991
4103024;1;2;1;3;"2021";3000;2437
4103040;1;2;1;3;"2021";3000;6343
4103057;1;2;1;3;"2021";8400;7524
4103107;1;2;1;3;"2021";9000;13308
4103156;1;2;1;3;"2021";5400;3472
4103206;1;2;1;3;"2021";10200;7103
4103222;1;2;1;3;"2021";600;3244
4103305;1;2;1;3;"2021";6600;6290
4103354;1;2;1;3;"2021";4800;5338
4103370;1;2;1;3;"2021";3000;2521
4103404;1;2;1;3;"2021";6000;2973
4103453;1;2;1;3;"2021";22800;18783
4103479;1;2;1;3;"2021";7200;3975
4103503;1;2;1;3;"2021";17400;8641
4103602;1;2;1;3;"2021";30600;25569
4103701;1;2;1;3;"2021";206400;108126
4103800;1;2;1;3;"2021";15000;7967
4103909;1;2;1;3;"2021";7200;13888
4103958;1;2;1;3;"2021";2400;3831
4104006;1;2;1;3;"2021";80400;44072
4104055;1;2;1;3;"2021";9000;3694
4104105;1;2;1;3;"2021";3600;8118
4104204;1;2;1;3;"2021";201000;135678
4104253;1;2;1;3;"2021";78600;30151
4104303;1;2;1;3;"2021";169800;96102
4104402;1;2;1;3;"2021";2400;14606
4104428;1;2;1;3;"2021";18600;16126
4104451;1;2;1;3;"2021";17400;13340
4104501;1;2;1;3;"2021";20400;19172
4104600;1;2;1;3;"2021";9000;15887
4104659;1;2;1;3;"2021";24000;24225
4104709;1;2;1;3;"2021";22200;14391
4104808;1;2;1;3;"2021";794400;336073
4104907;1;2;1;3;"2021";67800;72125
4105003;1;2;1;3;"2021";13200;10144
4105102;1;2;1;3;"2021";7200;10704
4105201;1;2;1;3;"2021";6000;17884
