"city_code";"group_code";"variable_code";"type_code";"standard_code";"year";"result";"population"
4105706;1;7;1;6;"2010";37646;17995
4105706;1;8;1;6;"2010";13346;17995
4105805;1;1;1;6;"2010";2360600;247268
4105805;1;2;1;6;"2010";2093466;247268
4105805;1;3;1;6;"2010";48814;247268
4105805;1;4;1;6;"2010";589620;247268
4105805;1;5;1;6;"2010";1030912;247268
4105805;1;6;1;6;"2010";11084;247268
4105805;1;7;1;6;"2010";424120;247268
4105805;1;8;1;6;"2010";267134;247268
4105904;1;1;1;6;"2010";366561;21789
4105904;1;2;1;6;"2010";326698;21789
4105904;1;3;1;6;"2010";37082;21789
4105904;1;4;1;6;"2010";106491;21789
4105904;1;5;1;6;"2010";133078;21789
4105904;1;6;1;6;"2010";16405;21789
4105904;1;7;1;6;"2010";50047;21789
4105904;1;8;1;6;"2010";39863;21789
4106001;1;1;1;6;"2010";84455;9035
4106001;1;2;1;6;"2010";81034;9035
4106001;1;3;1;6;"2010";33984;9035
4106001;1;4;1;6;"2010";6258;9035
4106001;1;5;1;6;"2010";21664;9035
4106001;1;6;1;6;"2010";10201;9035
4106001;1;7;1;6;"2010";19128;9035
4106001;1;8;1;6;"2010";3421;9035
4106100;1;1;1;6;"2010";41669;3700
4106100;1;2;1;6;"2010";40936;3700
4106100;1;3;1;6;"2010";22043;3700
4106100;1;4;1;6;"2010";2068;3700
4106100;1;5;1;6;"2010";7161;3700
4106100;1;6;1;6;"2010";11460;3700
4106100;1;7;1;6;"2010";9663;3700
4106100;1;8;1;6;"2010";734;3700
4106209;1;1;1;6;"2010";161618;15728
4106209;1;2;1;6;"2010";146692;15728
4106209;1;3;1;6;"2010";27233;15728
4106209;1;4;1;6;"2010";26557;15728
4106209;1;5;1;6;"2010";58486;15728
4106209;1;6;1;6;"2010";10170;15728
4106209;1;7;1;6;"2010";34416;15728
4106209;1;8;1;6;"2010";14926;15728
4106308;1;1;1;6;"2010";294603;15850
4106308;1;2;1;6;"2010";275175;15850
4106308;1;3;1;6;"2010";88622;15850
4106308;1;4;1;6;"2010";21364;15850
4106308;1;5;1;6;"2010";128746;15850
4106308;1;6;1;6;"2010";18061;15850
4106308;1;7;1;6;"2010";36443;15850
4106308;1;8;1;6;"2010";19427;15850
4106407;1;1;1;6;"2010";753182;48544
4106407;1;2;1;6;"2010";683950;48544
4106407;1;3;1;6;"2010";55640;48544
4106407;1;4;1;6;"2010";119846;48544
4106407;1;5;1;6;"2010";403236;48544
4106407;1;6;1;6;"2010";16050;48544
4106407;1;7;1;6;"2010";105228;48544
4106407;1;8;1;6;"2010";69232;48544
4106456;1;1;1;6;"2010";83953;7864
4106456;1;2;1;6;"2010";79395;7864
4106456;1;3;1;6;"2010";37604;7864
4106456;1;4;1;6;"2010";12205;7864
4106456;1;5;1;6;"2010";12494;7864
4106456;1;6;1;6;"2010";11599;7864
4106456;1;7;1;6;"2010";17092;7864
4106456;1;8;1;6;"2010";4558;7864
4106506;1;1;1;6;"2010";274170;21830
4106506;1;2;1;6;"2010";251497;21830
4106506;1;3;1;6;"2010";60269;21830
4106506;1;4;1;6;"2010";38640;21830
4106506;1;5;1;6;"2010";105490;21830
4106506;1;6;1;6;"2010";12606;21830
4106506;1;7;1;6;"2010";47098;21830
4106506;1;8;1;6;"2010";22673;21830
4106555;1;1;1;6;"2010";39416;4220
4106555;1;2;1;6;"2010";38533;4220
4106555;1;3;1;6;"2010";18171;4220
4106555;1;4;1;6;"2010";1946;4220
4106555;1;5;1;6;"2010";8469;4220
4106555;1;6;1;6;"2010";9849;4220
4106555;1;7;1;6;"2010";9946;4220
4106555;1;8;1;6;"2010";883;4220
4106803;1;1;1;6;"2010";170751;19132
4106803;1;2;1;6;"2010";164748;19132
4106803;1;3;1;6;"2010";72665;19132
4106803;1;4;1;6;"2010";12255;19132
4106803;1;5;1;6;"2010";34910;19132
4106803;1;6;1;6;"2010";9465;19132
4106803;1;7;1;6;"2010";44918;19132
4106803;1;8;1;6;"2010";6004;19132
4106571;1;1;1;6;"2010";62298;4225
4106571;1;2;1;6;"2010";59488;4225
4106571;1;3;1;6;"2010";31079;4225
4106571;1;4;1;6;"2010";5640;4225
4106571;1;5;1;6;"2010";11195;4225
4106571;1;6;1;6;"2010";14562;4225
4106571;1;7;1;6;"2010";11574;4225
4106571;1;8;1;6;"2010";2810;4225
4106605;1;1;1;6;"2010";283645;20856
4106605;1;2;1;6;"2010";257525;20856
4106605;1;3;1;6;"2010";39860;20856
4106605;1;4;1;6;"2010";49386;20856
4106605;1;5;1;6;"2010";123863;20856
4106605;1;6;1;6;"2010";13893;20856
4106605;1;7;1;6;"2010";44417;20856
4106605;1;8;1;6;"2010";26120;20856
4106704;1;1;1;6;"2010";99053;4574
4106704;1;2;1;6;"2010";96931;4574
4106704;1;3;1;6;"2010";69288;4574
4106704;1;4;1;6;"2010";4193;4574
4106704;1;5;1;6;"2010";11382;4574
4106704;1;6;1;6;"2010";21708;4574
4106704;1;7;1;6;"2010";12068;4574
4106704;1;8;1;6;"2010";2122;4574
4106852;1;1;1;6;"2010";47114;3128
4106852;1;2;1;6;"2010";44731;3128
4106852;1;3;1;6;"2010";22035;3128
4106852;1;4;1;6;"2010";2061;3128
4106852;1;5;1;6;"2010";12576;3128
4106852;1;6;1;6;"2010";14900;3128
4106852;1;7;1;6;"2010";8058;3128
4106852;1;8;1;6;"2010";2383;3128
4106902;1;1;1;6;"2010";58122788;1851215
4106902;1;2;1;6;"2010";46658549;1851215
4106902;1;3;1;6;"2010";7175;1851215
4106902;1;4;1;6;"2010";10589776;1851215
4106902;1;5;1;6;"2010";31760834;1851215
4106902;1;6;1;6;"2010";33177;1851215
4106902;1;7;1;6;"2010";4300764;1851215
4106902;1;8;1;6;"2010";11464239;1851215
4107009;1;1;1;6;"2010";119048;15217
4107009;1;2;1;6;"2010";114038;15217
4107009;1;3;1;6;"2010";46500;15217
4107009;1;4;1;6;"2010";6551;15217
4107009;1;5;1;6;"2010";32866;15217
4107009;1;6;1;6;"2010";8550;15217
4107009;1;7;1;6;"2010";28120;15217
4107009;1;8;1;6;"2010";5011;15217
4107108;1;1;1;6;"2010";158639;5668
4107108;1;2;1;6;"2010";157327;5668
4107108;1;3;1;6;"2010";10179;5668
4107108;1;4;1;6;"2010";121383;5668
4107108;1;5;1;6;"2010";11121;5668
4107108;1;6;1;6;"2010";28760;5668
4107108;1;7;1;6;"2010";14645;5668
4107108;1;8;1;6;"2010";1312;5668
4107124;1;1;1;6;"2010";26113;3791
4107124;1;2;1;6;"2010";25393;3791
4107124;1;3;1;6;"2010";11610;3791
4107124;1;4;1;6;"2010";858;3791
4107124;1;5;1;6;"2010";3950;3791
4107124;1;6;1;6;"2010";7440;3791
4107124;1;7;1;6;"2010";8974;3791
4107124;1;8;1;6;"2010";720;3791
4107157;1;1;1;6;"2010";51253;5129
4107157;1;2;1;6;"2010";49100;5129
4107157;1;3;1;6;"2010";20817;5129
4107157;1;4;1;6;"2010";2437;5129
4107157;1;5;1;6;"2010";13794;5129
4107157;1;6;1;6;"2010";10196;5129
4107157;1;7;1;6;"2010";12053;5129
4107157;1;8;1;6;"2010";2152;5129
4107207;1;1;1;6;"2010";682627;35707
4107207;1;2;1;6;"2010";623406;35707
4107207;1;3;1;6;"2010";126159;35707
4107207;1;4;1;6;"2010";150225;35707
4107207;1;5;1;6;"2010";269144;35707
4107207;1;6;1;6;"2010";18868;35707
4107207;1;7;1;6;"2010";77878;35707
4107207;1;8;1;6;"2010";59222;35707
4107256;1;1;1;6;"2010";293943;6853
4107256;1;2;1;6;"2010";196893;6853
4107256;1;3;1;6;"2010";14345;6853
4107256;1;4;1;6;"2010";37159;6853
4107256;1;5;1;6;"2010";127645;6853
4107256;1;6;1;6;"2010";39482;6853
4107256;1;7;1;6;"2010";17744;6853
4107256;1;8;1;6;"2010";97050;6853
4107306;1;1;1;6;"2010";70644;5753
4107306;1;2;1;6;"2010";65672;5753
4107306;1;3;1;6;"2010";16269;5753
4107306;1;4;1;6;"2010";7327;5753
4107306;1;5;1;6;"2010";28461;5753
4107306;1;6;1;6;"2010";12121;5753
4107306;1;7;1;6;"2010";13616;5753
4107306;1;8;1;6;"2010";4972;5753
4128633;1;1;1;6;"2010";62930;6145
4128633;1;2;1;6;"2010";61896;6145
4128633;1;3;1;6;"2010";41526;6145
4128633;1;4;1;6;"2010";1117;6145
4128633;1;5;1;6;"2010";5565;6145
4128633;1;6;1;6;"2010";10988;6145
4128633;1;7;1;6;"2010";13688;6145
4128633;1;8;1;6;"2010";1034;6145
4107405;1;1;1;6;"2010";104816;6066
4107405;1;2;1;6;"2010";99105;6066
4107405;1;3;1;6;"2010";52064;6066
4107405;1;4;1;6;"2010";15023;6066
4107405;1;5;1;6;"2010";16729;6066
4107405;1;6;1;6;"2010";17175;6066
4107405;1;7;1;6;"2010";15288;6066
4107405;1;8;1;6;"2010";5711;6066
4107504;1;1;1;6;"2010";210957;14280
4107504;1;2;1;6;"2010";194149;14280
4107504;1;3;1;6;"2010";49961;14280
4107504;1;4;1;6;"2010";24854;14280
4107504;1;5;1;6;"2010";88735;14280
4107504;1;6;1;6;"2010";15170;14280
4107504;1;7;1;6;"2010";30599;14280
4107504;1;8;1;6;"2010";16808;14280
4107538;1;1;1;6;"2010";82184;4113
4107538;1;2;1;6;"2010";76005;4113
4107538;1;3;1;6;"2010";19936;4113
4107538;1;4;1;6;"2010";15345;4113
4107538;1;5;1;6;"2010";28154;4113
4107538;1;6;1;6;"2010";20933;4113
4107538;1;7;1;6;"2010";12571;4113
4107538;1;8;1;6;"2010";6179;4113
4107520;1;1;1;6;"2010";19059;1836
4107520;1;2;1;6;"2010";18409;1836
4107520;1;3;1;6;"2010";7342;1836
4107520;1;4;1;6;"2010";1234;1836
4107520;1;5;1;6;"2010";3526;1836
4107520;1;6;1;6;"2010";9675;1836
4107520;1;7;1;6;"2010";6307;1836
4107520;1;8;1;6;"2010";650;1836
4107546;1;1;1;6;"2010";50146;5200
4107546;1;2;1;6;"2010";48245;5200
4107546;1;3;1;6;"2010";23891;5200
4107546;1;4;1;6;"2010";2178;5200
4107546;1;5;1;6;"2010";9903;5200
4107546;1;6;1;6;"2010";10722;5200
4107546;1;7;1;6;"2010";12273;5200
4107546;1;8;1;6;"2010";1901;5200
4107553;1;1;1;6;"2010";63426;3354
4107553;1;2;1;6;"2010";59754;3354
4107553;1;3;1;6;"2010";26965;3354
4107553;1;4;1;6;"2010";2971;3354
4107553;1;5;1;6;"2010";19719;3354
4107553;1;6;1;6;"2010";18268;3354
4107553;1;7;1;6;"2010";10098;3354
4107553;1;8;1;6;"2010";3673;3354
4107603;1;1;1;6;"2010";200521;16032
4107603;1;2;1;6;"2010";185510;16032
4107603;1;3;1;6;"2010";44156;16032
4107603;1;4;1;6;"2010";18413;16032
4107603;1;5;1;6;"2010";86416;16032
4107603;1;6;1;6;"2010";12291;16032
4107603;1;7;1;6;"2010";36524;16032
4107603;1;8;1;6;"2010";15011;16032
4107652;1;1;1;6;"2010";706289;80868
4107652;1;2;1;6;"2010";626515;80868
4107652;1;3;1;6;"2010";10329;80868
4107652;1;4;1;6;"2010";211464;80868
4107652;1;5;1;6;"2010";243160;80868
4107652;1;6;1;6;"2010";8648;80868
4107652;1;7;1;6;"2010";161562;80868
4107652;1;8;1;6;"2010";79774;80868
4107702;1;1;1;6;"2010";60156;5017
4107702;1;2;1;6;"2010";56189;5017
4107702;1;3;1;6;"2010";20554;5017
4107702;1;4;1;6;"2010";2820;5017
4107702;1;5;1;6;"2010";21514;5017
4107702;1;6;1;6;"2010";12527;5017
4107702;1;7;1;6;"2010";11301;5017
4107702;1;8;1;6;"2010";3967;5017
4107736;1;1;1;6;"2010";66651;5696
4107736;1;2;1;6;"2010";64001;5696
4107736;1;3;1;6;"2010";28518;5696
4107736;1;4;1;6;"2010";5869;5696
4107736;1;5;1;6;"2010";14544;5696
4107736;1;6;1;6;"2010";11236;5696
4107736;1;7;1;6;"2010";15070;5696
4107736;1;8;1;6;"2010";2651;5696
4107751;1;1;1;6;"2010";77147;8485
4107751;1;2;1;6;"2010";73991;8485
4107751;1;3;1;6;"2010";12624;8485
4107751;1;4;1;6;"2010";18430;8485
4107751;1;5;1;6;"2010";25449;8485
4107751;1;6;1;6;"2010";9303;8485
4107751;1;7;1;6;"2010";17488;8485
4107751;1;8;1;6;"2010";3156;8485
4107850;1;1;1;6;"2010";61702;4742
4107850;1;2;1;6;"2010";59482;4742
4107850;1;3;1;6;"2010";33706;4742
4107850;1;4;1;6;"2010";2225;4742
4107850;1;5;1;6;"2010";11585;4742
4107850;1;6;1;6;"2010";13056;4742
4107850;1;7;1;6;"2010";11966;4742
4107850;1;8;1;6;"2010";2220;4742
4107801;1;1;1;6;"2010";113417;5158
4107801;1;2;1;6;"2010";108936;5158
4107801;1;3;1;6;"2010";53735;5158
4107801;1;4;1;6;"2010";15736;5158
4107801;1;5;1;6;"2010";27498;5158
4107801;1;6;1;6;"2010";22459;5158
4107801;1;7;1;6;"2010";11966;5158
4107801;1;8;1;6;"2010";4481;5158
4107900;1;1;1;6;"2010";73709;5417
4107900;1;2;1;6;"2010";68488;5417
4107900;1;3;1;6;"2010";20342;5417
4107900;1;4;1;6;"2010";6362;5417
4107900;1;5;1;6;"2010";27541;5417
4107900;1;6;1;6;"2010";12428;5417
4107900;1;7;1;6;"2010";14244;5417
4107900;1;8;1;6;"2010";5221;5417
4108007;1;1;1;6;"2010";106855;11795
4108007;1;2;1;6;"2010";100435;11795
4108007;1;3;1;6;"2010";22121;11795
4108007;1;4;1;6;"2010";20490;11795
4108007;1;5;1;6;"2010";33671;11795
4108007;1;6;1;6;"2010";9522;11795
4108007;1;7;1;6;"2010";24153;11795
4108007;1;8;1;6;"2010";6420;11795
4108106;1;1;1;6;"2010";25907;2535
4108106;1;2;1;6;"2010";24654;2535
4108106;1;3;1;6;"2010";6196;2535
4108106;1;4;1;6;"2010";1868;2535
4108106;1;5;1;6;"2010";8509;2535
4108106;1;6;1;6;"2010";10188;2535
4108106;1;7;1;6;"2010";8080;2535
4108106;1;8;1;6;"2010";1253;2535
4108205;1;1;1;6;"2010";105263;7453
4108205;1;2;1;6;"2010";98707;7453
4108205;1;3;1;6;"2010";39728;7453
4108205;1;4;1;6;"2010";4932;7453
4108205;1;5;1;6;"2010";37721;7453
4108205;1;6;1;6;"2010";13959;7453
4108205;1;7;1;6;"2010";16326;7453
4108205;1;8;1;6;"2010";6556;7453
4108304;1;1;1;6;"2010";6245513;325137
4108304;1;2;1;6;"2010";5921163;325137
4108304;1;3;1;6;"2010";25298;325137
4108304;1;4;1;6;"2010";3271106;325137
4108304;1;5;1;6;"2010";1987052;325137
4108304;1;6;1;6;"2010";24388;325137
4108304;1;7;1;6;"2010";637706;325137
4108304;1;8;1;6;"2010";324350;325137
4108452;1;1;1;6;"2010";49247;5881
4108452;1;2;1;6;"2010";47544;5881
4108452;1;3;1;6;"2010";16308;5881
4108452;1;4;1;6;"2010";5921;5881
4108452;1;5;1;6;"2010";11389;5881
4108452;1;6;1;6;"2010";9086;5881
4108452;1;7;1;6;"2010";13926;5881
4108452;1;8;1;6;"2010";1703;5881
4108320;1;1;1;6;"2010";75417;6389
4108320;1;2;1;6;"2010";72186;6389
4108320;1;3;1;6;"2010";32083;6389
4108320;1;4;1;6;"2010";4994;6389
4108320;1;5;1;6;"2010";20837;6389
4108320;1;6;1;6;"2010";11751;6389
4108320;1;7;1;6;"2010";14272;6389
4108320;1;8;1;6;"2010";3231;6389
4108403;1;1;1;6;"2010";1299820;76311
4108403;1;2;1;6;"2010";1173948;76311
4108403;1;3;1;6;"2010";110002;76311
4108403;1;4;1;6;"2010";287057;76311
4108403;1;5;1;6;"2010";609768;76311
4108403;1;6;1;6;"2010";16465;76311
4108403;1;7;1;6;"2010";167121;76311
4108403;1;8;1;6;"2010";125872;76311
4108502;1;1;1;6;"2010";233624;15275
4108502;1;2;1;6;"2010";224966;15275
4108502;1;3;1;6;"2010";134675;15275
4108502;1;4;1;6;"2010";13659;15275
4108502;1;5;1;6;"2010";45282;15275
4108502;1;6;1;6;"2010";17092;15275
4108502;1;7;1;6;"2010";31349;15275
4108502;1;8;1;6;"2010";8659;15275
4108551;1;1;1;6;"2010";25301;3616
4108551;1;2;1;6;"2010";24632;3616
4108551;1;3;1;6;"2010";9791;3616
4108551;1;4;1;6;"2010";1212;3616
4108551;1;5;1;6;"2010";5133;3616
4108551;1;6;1;6;"2010";7582;3616
4108551;1;7;1;6;"2010";8496;3616
4108551;1;8;1;6;"2010";668;3616
4108601;1;1;1;6;"2010";391232;29704
4108601;1;2;1;6;"2010";356298;29704
4108601;1;3;1;6;"2010";50691;29704
4108601;1;4;1;6;"2010";50372;29704
4108601;1;5;1;6;"2010";194152;29704
4108601;1;6;1;6;"2010";13482;29704
4108601;1;7;1;6;"2010";61084;29704
4108601;1;8;1;6;"2010";34933;29704
4108650;1;1;1;6;"2010";68346;8240
4108650;1;2;1;6;"2010";65994;8240
4108650;1;3;1;6;"2010";35762;8240
4108650;1;4;1;6;"2010";3065;8240
4108650;1;5;1;6;"2010";11645;8240
4108650;1;6;1;6;"2010";9109;8240
4108650;1;7;1;6;"2010";15521;8240
4108650;1;8;1;6;"2010";2352;8240
4108700;1;1;1;6;"2010";60289;7839
4108700;1;2;1;6;"2010";58478;7839
4108700;1;3;1;6;"2010";22873;7839
4108700;1;4;1;6;"2010";3605;7839
4108700;1;5;1;6;"2010";16634;7839
4108700;1;6;1;6;"2010";9100;7839
4108700;1;7;1;6;"2010";15366;7839
4108700;1;8;1;6;"2010";1811;7839
4108809;1;1;1;6;"2010";391299;29664
4108809;1;2;1;6;"2010";357816;29664
4108809;1;3;1;6;"2010";52032;29664
4108809;1;4;1;6;"2010";45118;29664
4108809;1;5;1;6;"2010";193161;29664
4108809;1;6;1;6;"2010";12744;29664
4108809;1;7;1;6;"2010";67505;29664
4108809;1;8;1;6;"2010";33482;29664
4108908;1;1;1;6;"2010";79132;5867
4108908;1;2;1;6;"2010";76048;5867
4108908;1;3;1;6;"2010";37301;5867
4108908;1;4;1;6;"2010";5562;5867
4108908;1;5;1;6;"2010";18484;5867
4108908;1;6;1;6;"2010";12769;5867
4108908;1;7;1;6;"2010";14700;5867
4108908;1;8;1;6;"2010";3085;5867
4108957;1;1;1;6;"2010";120242;7918
4108957;1;2;1;6;"2010";116769;7918
4108957;1;3;1;6;"2010";72028;7918
4108957;1;4;1;6;"2010";7551;7918
4108957;1;5;1;6;"2010";18735;7918
4108957;1;6;1;6;"2010";15221;7918
4108957;1;7;1;6;"2010";18455;7918
4108957;1;8;1;6;"2010";3473;7918
4109005;1;1;1;6;"2010";48321;3645
4109005;1;2;1;6;"2010";46056;3645
4109005;1;3;1;6;"2010";21345;3645
4109005;1;4;1;6;"2010";3075;3645
4109005;1;5;1;6;"2010";11073;3645
4109005;1;6;1;6;"2010";12419;3645
4109005;1;7;1;6;"2010";10563;3645
4109005;1;8;1;6;"2010";2265;3645
4109104;1;1;1;6;"2010";30159;2250
4109104;1;2;1;6;"2010";29277;2250
4109104;1;3;1;6;"2010";15279;2250
4109104;1;4;1;6;"2010";1516;2250
4109104;1;5;1;6;"2010";5230;2250
4109104;1;6;1;6;"2010";13591;2250
4109104;1;7;1;6;"2010";7252;2250
4109104;1;8;1;6;"2010";882;2250
4109203;1;1;1;6;"2010";47888;5183
4109203;1;2;1;6;"2010";45017;5183
4109203;1;3;1;6;"2010";17682;5183
4109203;1;4;1;6;"2010";3239;5183
4109203;1;5;1;6;"2010";10403;5183
4109203;1;6;1;6;"2010";9162;5183
4109203;1;7;1;6;"2010";13694;5183
4109203;1;8;1;6;"2010";2870;5183
4109302;1;1;1;6;"2010";177252;16161
4109302;1;2;1;6;"2010";166471;16161
4109302;1;3;1;6;"2010";60429;16161
4109302;1;4;1;6;"2010";14630;16161
4109302;1;5;1;6;"2010";57432;16161
4109302;1;6;1;6;"2010";12156;16161
4109302;1;7;1;6;"2010";33979;16161
4109302;1;8;1;6;"2010";10781;16161
4109401;1;1;1;6;"2010";2507593;172728
4109401;1;2;1;6;"2010";2245271;172728
4109401;1;3;1;6;"2010";154184;172728
4109401;1;4;1;6;"2010";486300;172728
4109401;1;5;1;6;"2010";1273104;172728
4109401;1;6;1;6;"2010";14986;172728
4109401;1;7;1;6;"2010";331682;172728
4109401;1;8;1;6;"2010";262322;172728
4109500;1;1;1;6;"2010";58542;7843
4109500;1;2;1;6;"2010";57159;7843
4109500;1;3;1;6;"2010";24282;7843
4109500;1;4;1;6;"2010";3268;7843
4109500;1;5;1;6;"2010";10498;7843
4109500;1;6;1;6;"2010";7438;7843
4109500;1;7;1;6;"2010";19111;7843
4109500;1;8;1;6;"2010";1383;7843
4109609;1;1;1;6;"2010";341184;32806
4109609;1;2;1;6;"2010";317109;32806
4109609;1;3;1;6;"2010";22560;32806
4109609;1;4;1;6;"2010";41565;32806
4109609;1;5;1;6;"2010";174055;32806
4109609;1;6;1;6;"2010";10630;32806
4109609;1;7;1;6;"2010";78929;32806
4109609;1;8;1;6;"2010";24076;32806
4109658;1;1;1;6;"2010";90419;6180
4109658;1;2;1;6;"2010";83645;6180
4109658;1;3;1;6;"2010";34374;6180
4109658;1;4;1;6;"2010";15400;6180
4109658;1;5;1;6;"2010";19215;6180
4109658;1;6;1;6;"2010";15184;6180
4109658;1;7;1;6;"2010";14656;6180
4109658;1;8;1;6;"2010";6775;6180
4109708;1;1;1;6;"2010";315949;29441
4109708;1;2;1;6;"2010";292918;29441
4109708;1;3;1;6;"2010";56298;29441
4109708;1;4;1;6;"2010";24709;29441
4109708;1;5;1;6;"2010";157178;29441
4109708;1;6;1;6;"2010";10989;29441
4109708;1;7;1;6;"2010";54733;29441
4109708;1;8;1;6;"2010";23031;29441
4109757;1;1;1;6;"2010";69925;6144
4109757;1;2;1;6;"2010";65014;6144
4109757;1;3;1;6;"2010";17585;6144
4109757;1;4;1;6;"2010";13844;6144
4109757;1;5;1;6;"2010";20332;6144
4109757;1;6;1;6;"2010";11527;6144
4109757;1;7;1;6;"2010";13253;6144
4109757;1;8;1;6;"2010";4911;6144
4109807;1;1;1;6;"2010";1161946;47514
4109807;1;2;1;6;"2010";1000187;47514
4109807;1;3;1;6;"2010";35429;47514
4109807;1;4;1;6;"2010";163440;47514
4109807;1;5;1;6;"2010";693263;47514
4109807;1;6;1;6;"2010";24108;47514
4109807;1;7;1;6;"2010";108055;47514
4109807;1;8;1;6;"2010";161759;47514
4109906;1;1;1;6;"2010";95829;9296
4109906;1;2;1;6;"2010";91171;9296
4109906;1;3;1;6;"2010";31115;9296
4109906;1;4;1;6;"2010";9544;9296
4109906;1;5;1;6;"2010";30403;9296
4109906;1;6;1;6;"2010";10842;9296
4109906;1;7;1;6;"2010";20108;9296
4109906;1;8;1;6;"2010";4658;9296
4110003;1;1;1;6;"2010";83176;3907
4110003;1;2;1;6;"2010";79699;3907
4110003;1;3;1;6;"2010";25728;3907
4110003;1;4;1;6;"2010";23333;3907
4110003;1;5;1;6;"2010";19650;3907
4110003;1;6;1;6;"2010";20888;3907
4110003;1;7;1;6;"2010";10989;3907
4110003;1;8;1;6;"2010";3476;3907
4110052;1;1;1;6;"2010";39311;2372
4110052;1;2;1;6;"2010";38134;2372
4110052;1;3;1;6;"2010";22658;2372
4110052;1;4;1;6;"2010";1754;2372
4110052;1;5;1;6;"2010";7279;2372
4110052;1;6;1;6;"2010";17597;2372
4110052;1;7;1;6;"2010";6442;2372
4110052;1;8;1;6;"2010";1177;2372
4110078;1;1;1;6;"2010";113420;12040
4110078;1;2;1;6;"2010";107767;12040
4110078;1;3;1;6;"2010";50257;12040
4110078;1;4;1;6;"2010";6605;12040
4110078;1;5;1;6;"2010";26980;12040
4110078;1;6;1;6;"2010";10060;12040
4110078;1;7;1;6;"2010";23926;12040
4110078;1;8;1;6;"2010";5652;12040
4110102;1;1;1;6;"2010";350543;28660
4110102;1;2;1;6;"2010";327381;28660
4110102;1;3;1;6;"2010";92462;28660
4110102;1;4;1;6;"2010";79353;28660
4110102;1;5;1;6;"2010";95341;28660
4110102;1;6;1;6;"2010";12319;28660
4110102;1;7;1;6;"2010";60226;28660
4110102;1;8;1;6;"2010";23162;28660
4110201;1;1;1;6;"2010";94409;11431
4110201;1;2;1;6;"2010";90135;11431
4110201;1;3;1;6;"2010";35576;11431
4110201;1;4;1;6;"2010";7491;11431
4110201;1;5;1;6;"2010";22100;11431
4110201;1;6;1;6;"2010";8627;11431
4110201;1;7;1;6;"2010";24969;11431
4110201;1;8;1;6;"2010";4275;11431
4110300;1;1;1;6;"2010";30314;2876
4110300;1;2;1;6;"2010";29128;2876
4110300;1;3;1;6;"2010";11918;2876
4110300;1;4;1;6;"2010";2378;2876
4110300;1;5;1;6;"2010";6326;2876
4110300;1;6;1;6;"2010";10145;2876
4110300;1;7;1;6;"2010";8505;2876
4110300;1;8;1;6;"2010";1186;2876
4110409;1;1;1;6;"2010";116520;4258
4110409;1;2;1;6;"2010";107057;4258
4110409;1;3;1;6;"2010";15433;4258
4110409;1;4;1;6;"2010";49780;4258
4110409;1;5;1;6;"2010";29866;4258
4110409;1;6;1;6;"2010";27104;4258
4110409;1;7;1;6;"2010";11978;4258
4110409;1;8;1;6;"2010";9462;4258
4110508;1;1;1;6;"2010";240239;14655
4110508;1;2;1;6;"2010";231170;14655
4110508;1;3;1;6;"2010";131346;14655
4110508;1;4;1;6;"2010";16745;14655
4110508;1;5;1;6;"2010";51102;14655
4110508;1;6;1;6;"2010";16978;14655
4110508;1;7;1;6;"2010";31977;14655
4110508;1;8;1;6;"2010";9069;14655
4110607;1;1;1;6;"2010";172945;15227
4110607;1;2;1;6;"2010";162669;15227
4110607;1;3;1;6;"2010";43155;15227
4110607;1;4;1;6;"2010";26083;15227
4110607;1;5;1;6;"2010";61560;15227
4110607;1;6;1;6;"2010";11544;15227
4110607;1;7;1;6;"2010";31871;15227
4110607;1;8;1;6;"2010";10276;15227
4110656;1;1;1;6;"2010";37316;2567
4110656;1;2;1;6;"2010";35470;2567
4110656;1;3;1;6;"2010";15143;2567
4110656;1;4;1;6;"2010";1711;2567
4110656;1;5;1;6;"2010";11110;2567
4110656;1;6;1;6;"2010";14475;2567
4110656;1;7;1;6;"2010";7505;2567
4110656;1;8;1;6;"2010";1846;2567
4110706;1;1;1;6;"2010";785302;56483
4110706;1;2;1;6;"2010";700503;56483
4110706;1;3;1;6;"2010";122539;56483
4110706;1;4;1;6;"2010";133698;56483
4110706;1;5;1;6;"2010";328422;56483
4110706;1;6;1;6;"2010";13972;56483
4110706;1;7;1;6;"2010";115845;56483
4110706;1;8;1;6;"2010";84799;56483
4110805;1;1;1;6;"2010";96856;11510
4110805;1;2;1;6;"2010";90872;11510
4110805;1;3;1;6;"2010";23995;11510
4110805;1;4;1;6;"2010";4206;11510
4110805;1;5;1;6;"2010";39628;11510
4110805;1;6;1;6;"2010";9118;11510
4110805;1;7;1;6;"2010";23043;11510
4110805;1;8;1;6;"2010";5984;11510
4110904;1;1;1;6;"2010";44444;4589
4110904;1;2;1;6;"2010";42573;4589
4110904;1;3;1;6;"2010";15782;4589
4110904;1;4;1;6;"2010";2870;4589
4110904;1;5;1;6;"2010";12756;4589
4110904;1;6;1;6;"2010";9729;4589
4110904;1;7;1;6;"2010";11164;4589
4110904;1;8;1;6;"2010";1872;4589
4110953;1;1;1;6;"2010";135588;9349
4110953;1;2;1;6;"2010";122400;9349
4110953;1;3;1;6;"2010";34917;9349
4110953;1;4;1;6;"2010";24077;9349
4110953;1;5;1;6;"2010";41062;9349
4110953;1;6;1;6;"2010";15022;9349
4110953;1;7;1;6;"2010";22343;9349
