city_code;city;code_region;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4100301;Agudos do Sul;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;15;30;;22925,1;;
4101002;Ampére;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4101051;Anahy;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;4;11;;8405,87;;
4101200;Antonina;8204;Paranaguá;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4101309;Antônio Olinto;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;20;40;;30566,8;;
4101408;Apucarana;1408;Apucarana;14;ARROZ SEQUEIRO;A;TON;3;4,5;;3438,76;;
4101606;Arapoti;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;5;10;;7641,7;;
4101655;Arapuã;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,65;;1260,88;;
4101853;Ariranha do Ivaí;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,65;;1260,88;;
4101903;Assaí;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;2;4,08;;3117,81;;
4102000;Assis Chateaubriand;7700;Toledo;14;ARROZ SEQUEIRO;A;TON;100;200;;152834;;
4102406;Bandeirantes;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;4;8,16;;6235,63;;
4102505;Barbosa Ferraz;4303;Campo Mourão;14;ARROZ SEQUEIRO;A;TON;3;4,5;;3438,76;;
4102604;Barracão;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4102703;Barra do Jacaré;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4102752;Bela Vista da Caroba;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4102901;Bituruna;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;50;100;;76417;;
4103024;Boa Esperança do Iguaçu;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4103040;Boa Ventura de São Roque;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;17;31,45;;24033,15;;
4103156;Bom Jesus do Sul;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;3;5,7;;4355,77;;
4103305;Borrazópolis;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,7;;1299,09;;
4103503;Califórnia;1408;Apucarana;14;ARROZ SEQUEIRO;A;TON;4;5,6;;4279,35;;
4103602;Cambará;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4103800;Cambira;1408;Apucarana;14;ARROZ SEQUEIRO;A;TON;3;5,7;;4355,77;;
4103958;Campina do Simão;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;2;4;;3056,68;;
4104055;Campo Bonito;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;2;4,2;;3209,51;;
4104105;Campo do Tenente;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;3;4,5;;3438,76;;
4104204;Campo Largo;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;8;12;;9170,04;;
4104402;Cândido de Abreu;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;25;46,25;;35342,86;;
4104428;Candói;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;6;13,2;;10087,04;;
4104451;Cantagalo;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;15;31,5;;24071,35;;
4104501;Capanema;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4104600;Capitão Leônidas Marques;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;10;19,5;;14901,31;;
4104659;Carambeí;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4104709;Carlópolis;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;86;;65718,62;;
4104907;Castro;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;12;24;;18340,08;;
4105003;Catanduvas;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;5;10;;7641,7;;
4105409;Chopinzinho;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;4;8;;6113,36;;
4105706;Clevelândia;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;1;2,5;;1910,42;;
4106001;Congonhinhas;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;12;24,48;;18706,88;;
4106100;Conselheiro Mairinck;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;84;;64190,28;;
4106456;Coronel Domingos Soares;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;5;7,5;;5731,27;;
4106506;Coronel Vivida;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;3;6;;4585,02;;
4106571;Cruzeiro do Iguaçu;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4106803;Cruz Machado;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;150;300;;229250,99;;
4107009;Curiúva;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;88;;67246,96;;
4107124;Diamante do Sul;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;5;5,75;;4393,98;;
4107157;Diamante D'Oeste;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;3;5,1;;3897,27;;
4107207;Dois Vizinhos;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4107405;Enéas Marques;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4107546;Espigão Alto do Iguaçu;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;10;12,5;;9552,12;;
4107603;Faxinal;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,7;;1299,09;;
4107736;Fernandes Pinheiro;706;Irati;14;ARROZ SEQUEIRO;A;TON;20;40;;30566,8;;
4107751;Figueira;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;30;48;;36680,16;;
4107850;Flor da Serra do Sul;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4108403;Francisco Beltrão;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4108452;Foz do Jordão;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;4;8;;6113,36;;
4108502;General Carneiro;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;50;100;;76417;;
4108551;Godoy Moreira;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,8;;1375,51;;
4108650;Goioxim;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;10;21;;16047,57;;
4108700;Grandes Rios;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;8;14,4;;11004,05;;
4108957;Guamiranga;706;Irati;14;ARROZ SEQUEIRO;A;TON;15;28,5;;21778,84;;
4109005;Guapirama;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;10;18;;13755,06;;
4109302;Guaraniaçu;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;20;26;;19868,42;;
4109401;Guarapuava;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;12;26,4;;20174,09;;
4109500;Guaraqueçaba;8204;Paranaguá;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4109609;Guaratuba;8204;Paranaguá;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4109708;Ibaiti;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;50;85;;64954,45;;
4109757;Ibema;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;5;10,75;;8214,83;;
4110052;Iguatu;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;5;13,75;;10507,34;;
4110078;Imbaú;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;1;1,7;;1299,09;;
4110102;Imbituva;706;Irati;14;ARROZ SEQUEIRO;A;TON;30;63;;48142,71;;
4110201;Inácio Martins;706;Irati;14;ARROZ SEQUEIRO;A;TON;20;30;;22925,1;;
4110508;Ipiranga;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;3;5,7;;4355,77;;
4110706;Irati;706;Irati;14;ARROZ SEQUEIRO;A;TON;65;133,25;;101825,65;;
4111407;Ivaí;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;30;54;;41265,18;;
4111506;Ivaiporã;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;2;3,6;;2751,01;;
4111704;Jaboti;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;72;;55020,24;;
4111803;Jacarezinho;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;5;9;;6877,53;;
4112009;Jaguariaíva;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;5;10;;7641,7;;
4112306;Japira;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;84;;64190,28;;
4112504;Jardim Alegre;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;2;3,6;;2751,01;;
4112702;Jataizinho;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;1;2,04;;1558,91;;
4112751;Jesuítas;7700;Toledo;14;ARROZ SEQUEIRO;A;TON;10;20;;15283,4;;
4112801;Joaquim Távora;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;15;34,5;;26363,86;;
4112900;Jundiaí do Sul;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;92;;70303,64;;
4113205;Lapa;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;3;4,5;;3438,76;;
4113304;Laranjeiras do Sul;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;15;18;;13755,06;;
4113403;Leópolis;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;5;10,8;;8253,04;;
4113429;Lidianópolis;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,75;;1337,3;;
4113700;Londrina;3700;Londrina;14;ARROZ SEQUEIRO;A;TON;80;158,4;;121044,53;;
4113759;Lunardelli;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,75;;1337,3;;
4113908;Mallet;706;Irati;14;ARROZ SEQUEIRO;A;TON;80;152;;116153,84;;
4114351;Manfrinópolis;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4114500;Manoel Ribas;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;5;8,5;;6495,44;;
4114906;Marilândia do Sul;1408;Apucarana;14;ARROZ SEQUEIRO;A;TON;8;15,2;;11615,38;;
4115408;Marmeleiro;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4115457;Marquinho;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;10;11;;8405,87;;
4115507;Marumbi;1408;Apucarana;14;ARROZ SEQUEIRO;A;TON;2;3;;2292,51;;
4115739;Mato Rico;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;5;8,25;;6304,4;;
4116208;Morretes;8204;Paranaguá;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4116604;Nova América da Colina;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;2;4,08;;3117,81;;
4116950;Nova Esperança do Sudoeste;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4117008;Nova Fátima;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;4;8,64;;6602,43;;
4117057;Nova Laranjeiras;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;20;21;;16047,57;;
4117214;Nova Santa Bárbara;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4117255;Nova Prata do Iguaçu;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4117271;Nova Tebas;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;5;8,25;;6304,4;;
4117305;Ortigueira;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;90;162;;123795,54;;
4117701;Palmeira;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;10;17;;12990,89;;
4117800;Palmital;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;5;9,1;;6953,95;;
4118204;Paranaguá;8204;Paranaguá;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4118501;Pato Branco;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;1;2;;1528,34;;
4118600;Paula Freitas;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;50;100;;76417;;
4118709;Paulo Frontin;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;15;30;;22925,1;;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4119103;Piên;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;4;5,6;;4279,35;;
4119202;Pinhalão;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;10;18,5;;14137,14;;
4119251;Pinhal de São Bento;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4119301;Pinhão;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;65;123,5;;94374,99;;
4119400;Piraí do Sul;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;10;21;;16047,57;;
4119608;Pitanga;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;20;36;;27510,12;;
4119806;Planalto;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4119905;Ponta Grossa;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;5;9,5;;7259,61;;
4120101;Porto Amazonas;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;5;8;;6113,36;;
4120150;Porto Barreiro;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;10;11;;8405,87;;
4120309;Porto Vitória;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;15;30;;22925,1;;
4120358;Pranchita;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4120606;Prudentópolis;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;200;380;;290384,59;;
4120705;Quatiguá;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;50;115;;87879,55;;
4120903;Quedas do Iguaçu;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;50;67,5;;51581,47;;
4121208;Quitandinha;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;4;5,6;;4279,35;;
4121257;Ramilândia;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4121406;Realeza;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4121505;Rebouças;706;Irati;14;ARROZ SEQUEIRO;A;TON;20;42;;32095,14;;
4121604;Renascença;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4121703;Reserva;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;10;17;;12990,89;;
4121752;Reserva do Iguaçu;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;5;10;;7641,7;;
4121802;Ribeirão Claro;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;75;157,5;;120356,77;;
4121901;Ribeirão do Pinhal;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;14;29,4;;22466,6;;
4122008;Rio Azul;706;Irati;14;ARROZ SEQUEIRO;A;TON;70;168;;128380,56;;
4122107;Rio Bom;1408;Apucarana;14;ARROZ SEQUEIRO;A;TON;2;3,4;;2598,18;;
4122156;Rio Bonito do Iguaçu;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;300;474;;362216,57;;
4122172;Rio Branco do Ivaí;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,65;;1260,88;;
4122305;Rio Negro;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;6;9,9;;7565,28;;
4122503;Roncador;4303;Campo Mourão;14;ARROZ SEQUEIRO;A;TON;8;16;;12226,72;;
4122651;Rosário do Ivaí;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;1;1,65;;1260,88;;
4122800;Salgado Filho;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4122909;Salto do Itararé;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;88;;67246,96;;
4123006;Salto do Lontra;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4123204;Santa Cecília do Pavão;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;2;4,32;;3301,21;;
4123808;Santa Izabel do Oeste;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4123824;Santa Lúcia;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;5;10,75;;8214,83;;
4123857;Santa Maria do Oeste;9608;Pitanga;14;ARROZ SEQUEIRO;A;TON;5;9;;6877,53;;
4124004;Santana do Itararé;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;25;52,5;;40118,92;;
4124020;Santa Tereza do Oeste;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;10;25;;19104,25;;
4124103;Santo Antônio da Platina;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;10;18;;13755,06;;
4124301;Santo Antônio do Paraíso;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;12;25,92;;19807,29;;
4124400;Santo Antônio do Sudoeste;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4124707;São Jerônimo da Serra;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;32;67,2;;51352,22;;
4125001;São João do Ivaí;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;9;16,2;;12379,55;;
4125100;São João do Triunfo;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;3;6;;4585,02;;
4125209;São Jorge d'Oeste;7207;Dois Vizinhos;14;ARROZ SEQUEIRO;A;TON;1;1,9;;1451,92;;
4125407;São José da Boa Vista;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;40;104;;79473,68;;
4125605;São Mateus do Sul;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;30;60;;45850,2;;
4125753;São Pedro do Iguaçu;7700;Toledo;14;ARROZ SEQUEIRO;A;TON;10;20;;15283,4;;
4125803;São Pedro do Ivaí;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;5;9;;6877,53;;
4126207;Sapopema;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;3;6,3;;4814,27;;
4126272;Saudade do Iguaçu;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;2;6;;4585,02;;
4126306;Sengés;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;3;5,1;;3897,27;;
4126603;Siqueira Campos;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;98;210,7;;161010,62;;
4126652;Sulina;8501;Pato Branco;14;ARROZ SEQUEIRO;A;TON;2;5;;3820,85;;
4126678;Tamarana;3700;Londrina;14;ARROZ SEQUEIRO;A;TON;2;3,96;;3026,11;;
4127007;Teixeira Soares;706;Irati;14;ARROZ SEQUEIRO;A;TON;30;66;;50435,22;;
4127502;Tibagi;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;4;7,2;;5502,02;;
4127809;Tomazina;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;15;36;;27510,12;;
4127965;Turvo;9401;Guarapuava;14;ARROZ SEQUEIRO;A;TON;8;16;;12226,72;;
4128203;União da Vitória;8203;União da Vitória;14;ARROZ SEQUEIRO;A;TON;20;40;;30566,8;;
4128500;Wenceslau Braz;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;10;21;;16047,57;;
4128534;Ventania;9905;Ponta Grossa;14;ARROZ SEQUEIRO;A;TON;8;13,6;;10392,71;;
4128609;Verê;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2,1;;1604,76;;
4128633;Doutor Ulysses;6902;Curitiba;14;ARROZ SEQUEIRO;A;TON;15;22,5;;17193,82;;
4128658;Virmond;3304;Laranjeiras do Sul;14;ARROZ SEQUEIRO;A;TON;5;5;;3820,85;;
4100905;Amaporã;8402;Paranavaí;5;Arroz irrigado;A;TON;151;830,5;;822610,25;;
4101051;Anahy;4808;Cascavel;5;Arroz irrigado;A;TON;4;27,4;;27139,7;;
4101101;Andirá;6407;Cornélio Procópio;5;Arroz irrigado;A;TON;18;85,5;;84687,75;;
4101200;Antonina;8204;Paranaguá;5;Arroz irrigado;A;TON;110;638;;631939;;
4102406;Bandeirantes;6407;Cornélio Procópio;5;Arroz irrigado;A;TON;10;47,9;;47444,95;;
4103602;Cambará;1803;Jacarezinho;5;Arroz irrigado;A;TON;95;631,75;;625748,38;;
4104303;Campo Mourão;4303;Campo Mourão;5;Arroz irrigado;A;TON;15;111;;109945,5;;
4105607;Cidade Gaúcha;5508;Cianorte;5;Arroz irrigado;A;TON;140;1050;;1040025;;
4107256;Douradina;8104;Umuarama;5;Arroz irrigado;A;TON;750;3150;;3120075;;
4107306;Doutor Camargo;5200;Maringá;5;Arroz irrigado;A;TON;15;75;;74287,5;;
4107900;Floresta;5200;Maringá;5;Arroz irrigado;A;TON;8;44;;43582;;
4109500;Guaraqueçaba;8204;Paranaguá;5;Arroz irrigado;A;TON;375;2325;;2302912,5;;
4109609;Guaratuba;8204;Paranaguá;5;Arroz irrigado;A;TON;580;3770;;3734185;;
4109906;Icaraíma;8104;Umuarama;5;Arroz irrigado;A;TON;650;4914;;4867317;;
4110003;Iguaraçu;5200;Maringá;5;Arroz irrigado;A;TON;10;62;;61411;;
4111555;Ivaté;8104;Umuarama;5;Arroz irrigado;A;TON;1230;7749;;7675384,5;;
4114104;Mandaguaçu;5200;Maringá;5;Arroz irrigado;A;TON;3;16,8;;16640,4;;
4116208;Morretes;8204;Paranaguá;5;Arroz irrigado;A;TON;135;810;;802305;;
4118204;Paranaguá;8204;Paranaguá;5;Arroz irrigado;A;TON;100;640;;633920;;
4119707;Planaltina do Paraná;8402;Paranavaí;5;Arroz irrigado;A;TON;1225;6431,25;;6370153,13;;
4119954;Pontal do Paraná;8204;Paranaguá;5;Arroz irrigado;A;TON;80;460;;455630;;
4121000;Querência do Norte;8402;Paranavaí;5;Arroz irrigado;A;TON;6500;39000;;38629500;;
4123303;Santa Cruz de Monte Castelo;8402;Paranavaí;5;Arroz irrigado;A;TON;2680;17152;;16989056;;
4123709;Santa Isabel do Ivaí;8402;Paranavaí;5;Arroz irrigado;A;TON;2525;19695;;19507897,5;;
4123907;Santa Mariana;6407;Cornélio Procópio;5;Arroz irrigado;A;TON;20;97;;96078,5;;
4123956;Santa Mônica;8402;Paranavaí;5;Arroz irrigado;A;TON;2264;17659,2;;17491437,6;;
4124053;Santa Terezinha de Itaipu;4808;Cascavel;5;Arroz irrigado;A;TON;5;35;;34667,5;;
4125704;São Miguel do Iguaçu;4808;Cascavel;5;Arroz irrigado;A;TON;85;450,5;;446220,25;;
4126678;Tamarana;3700;Londrina;5;Arroz irrigado;A;TON;32;238,4;;236135,2;;
4127304;Terra Rica;8402;Paranavaí;5;Arroz irrigado;A;TON;250;1550;;1535275;;
4100103;Abatiá;6407;Cornélio Procópio;3523;Aveia branca;A;TON;115;267,95;;120757,03;;
4101002;Ampére;8403;Francisco Beltrão;3523;Aveia branca;A;TON;100;70;;31546,9;;
4101408;Apucarana;1408;Apucarana;3523;Aveia branca;A;TON;4700;8742;;3939757,26;;
4101507;Arapongas;1408;Apucarana;3523;Aveia branca;A;TON;300;540;;243361,81;;
4101606;Arapoti;9905;Ponta Grossa;3523;Aveia branca;A;TON;1000;2100;;946407,03;;
4101705;Araruna;4303;Campo Mourão;3523;Aveia branca;A;TON;180;216;;97344,72;;
4102109;Astorga;5200;Maringá;3523;Aveia branca;A;TON;64;44,8;;20190,02;;
4102406;Bandeirantes;6407;Cornélio Procópio;3523;Aveia branca;A;TON;95;218,5;;98471,4;;
4102505;Barbosa Ferraz;4303;Campo Mourão;3523;Aveia branca;A;TON;170;425;;191534,76;;
4102604;Barracão;8403;Francisco Beltrão;3523;Aveia branca;A;TON;80;80;;36053,6;;
4102752;Bela Vista da Caroba;8403;Francisco Beltrão;3523;Aveia branca;A;TON;30;27;;12168,09;;
4103156;Bom Jesus do Sul;8403;Francisco Beltrão;3523;Aveia branca;A;TON;200;200;;90134;;
4103222;Bom Sucesso do Sul;8501;Pato Branco;3523;Aveia branca;A;TON;700;1120;;504750,42;;
4103354;Braganey;4808;Cascavel;3523;Aveia branca;A;TON;25;49,58;;22344,22;;
4103453;Cafelândia;4808;Cascavel;3523;Aveia branca;A;TON;200;400;;180268,01;;
4103503;Califórnia;1408;Apucarana;3523;Aveia branca;A;TON;900;1800;;811206,02;;
4103602;Cambará;1803;Jacarezinho;3523;Aveia branca;A;TON;90;180;;81120,6;;
4103701;Cambé;3700;Londrina;3523;Aveia branca;A;TON;90;204,3;;92071,88;;
4103800;Cambira;1408;Apucarana;3523;Aveia branca;A;TON;220;455,4;;205235,12;;
4103909;Campina da Lagoa;4303;Campo Mourão;3523;Aveia branca;A;TON;1300;3861;;1740036,92;;
4103958;Campina do Simão;9401;Guarapuava;3523;Aveia branca;A;TON;90;261;;117624,87;;
4104055;Campo Bonito;4808;Cascavel;3523;Aveia branca;A;TON;700;875;;394336,26;;
4104303;Campo Mourão;4303;Campo Mourão;3523;Aveia branca;A;TON;1500;3000;;1352010,04;;
4104428;Candói;9401;Guarapuava;3523;Aveia branca;A;TON;850;2295;;1034287,68;;
4104451;Cantagalo;9401;Guarapuava;3523;Aveia branca;A;TON;130;286;;128891,62;;
4104501;Capanema;8403;Francisco Beltrão;3523;Aveia branca;A;TON;50;50;;22533,5;;
4104600;Capitão Leônidas Marques;4808;Cascavel;3523;Aveia branca;A;TON;30;33;;14872,11;;
4104659;Carambeí;9905;Ponta Grossa;3523;Aveia branca;A;TON;1250;2875;;1295676,29;;
4104808;Cascavel;4808;Cascavel;3523;Aveia branca;A;TON;250;262,5;;118300,88;;
4104907;Castro;9905;Ponta Grossa;3523;Aveia branca;A;TON;2100;4830;;2176736,16;;
4105003;Catanduvas;4808;Cascavel;3523;Aveia branca;A;TON;200;200;;90134;;
4105300;Céu Azul;4808;Cascavel;3523;Aveia branca;A;TON;150;150;;67600,5;;
4105409;Chopinzinho;8501;Pato Branco;3523;Aveia branca;A;TON;150;150;;67600,5;;
4105706;Clevelândia;8501;Pato Branco;3523;Aveia branca;A;TON;500;1250;;563337,52;;
4106100;Conselheiro Mairinck;1803;Jacarezinho;3523;Aveia branca;A;TON;200;420;;189281,41;;
4106456;Coronel Domingos Soares;8501;Pato Branco;3523;Aveia branca;A;TON;100;200;;90134;;
4106506;Coronel Vivida;8501;Pato Branco;3523;Aveia branca;A;TON;500;500;;225335,01;;
4106852;Cruzmaltina;1506;Ivaiporã;3523;Aveia branca;A;TON;2200;8360;;3767601,31;;
4107009;Curiúva;1803;Jacarezinho;3523;Aveia branca;A;TON;700;1505;;678258,37;;
