city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4120655;Quarto Centenário;4303;Campo Mourão;7018;NOVILHAS;D;CAB;;;59;88.458,11;0;
4120655;Quarto Centenário;4303;Campo Mourão;7080;OVINOS (PARA CORTE);D;KG;;64;20;4.545,00;64;
4120655;Quarto Centenário;4303;Campo Mourão;7109;OVOS DE GALINHA (FECUNDADO);D;DZ;;1180087;;8.378.617,70;;1180087
4120655;Quarto Centenário;4303;Campo Mourão;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;2000;;4.960,00;;2000
4120655;Quarto Centenário;4303;Campo Mourão;3500;PASTAGENS E FORRAGENS;D;HA;1300;;;                      -  ;0;
4120655;Quarto Centenário;4303;Campo Mourão;2370;QUIABO;B;TON;40;800;;2.264.000,00;;800
4120655;Quarto Centenário;4303;Campo Mourão;2390;REPOLHO;B;TON;0,5;15;;5.201,85;;15
4120655;Quarto Centenário;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;80;3500;;468.615,00;;3500
4120655;Quarto Centenário;4303;Campo Mourão;302;SOJA SAFRA NORMAL;A;TON;26000;106340;;108.750.727,80;;106340
4120655;Quarto Centenário;4303;Campo Mourão;7096;SUINOS-RACA  (PARA ABATE);D;KG;;58;20;5.376,00;58;
4120655;Quarto Centenário;4303;Campo Mourão;7519;TILAPIA;D;KG;;;48000;228.480,00;;0
4120655;Quarto Centenário;4303;Campo Mourão;330;TRIGO;A;TON;70;173,6;;97.997,20;;173,6
4120655;Quarto Centenário;4303;Campo Mourão;7025;VACA (PARA CORTE);D;KG;;;323;528.996,48;0;
4120655;Quarto Centenário;4303;Campo Mourão;7024;VACA (PARA CRIA);D;CAB;;;243;482.921,19;0;
4120655;Quarto Centenário;4303;Campo Mourão;3854;VASSOURA (SECA C/SEMENTE);A;TON;20;25;;109.250,00;;25
4120705;Quatiguá;1803;Jacarezinho;1502;ABACATE;C;TON;3;80;;135.160,00;;80
4120705;Quatiguá;1803;Jacarezinho;1501;ABACAXI;C;TON;1;30;;37.800,00;;30
4120705;Quatiguá;1803;Jacarezinho;2002;ABOBORA (seca/madura);B;TON;4;40;;28.400,00;;40
4120705;Quatiguá;1803;Jacarezinho;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;2;40;;22.400,00;;40
4120705;Quatiguá;1803;Jacarezinho;2016;ABOBRINHA VERDE;B;TON;1;20;;23.600,00;;20
4120705;Quatiguá;1803;Jacarezinho;2001;ALFACE;B;TON;10;200;;221.556,00;;200
4120705;Quatiguá;1803;Jacarezinho;2004;ALHO;B;TON;20;163;;1.105.270,40;;163
4120705;Quatiguá;1803;Jacarezinho;2009;ALMEIRAO;B;TON;1;15;;38.400,00;;15
4120705;Quatiguá;1803;Jacarezinho;12;AMENDOIM SAFRA DAS AGUAS;A;TON;4;7,2;;12.052,80;;7,2
4120705;Quatiguá;1803;Jacarezinho;14;ARROZ SEQUEIRO;A;TON;30;72;;65.916,00;;72
4120705;Quatiguá;1803;Jacarezinho;3521;AVEIA PRETA (GRAO);A;TON;50;80;;48.800,00;;80
4120705;Quatiguá;1803;Jacarezinho;1520;BANANA;C;TON;2;35;;25.709,25;;35
4120705;Quatiguá;1803;Jacarezinho;2044;BATATA DOCE;B;TON;6;120;;145.200,00;;120
4120705;Quatiguá;1803;Jacarezinho;2043;BETERRABA;B;TON;2;40;;30.104,40;;40
4120705;Quatiguá;1803;Jacarezinho;7016;BEZERRAS;D;CAB;;;631;577.182,01;0;
4120705;Quatiguá;1803;Jacarezinho;7015;BEZERROS;D;CAB;;;1740;1.868.812,20;0;
4120705;Quatiguá;1803;Jacarezinho;7010;BOVINOS (BOI GORDO);D;KG;;17545;1871;4.067.086,25;17545;
4120705;Quatiguá;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;10;;14.700,00;;10
4120705;Quatiguá;1803;Jacarezinho;40;CAFE;A;TON;30;48;;327.840,00;;48
4120705;Quatiguá;1803;Jacarezinho;7310;CAMA DE AVIARIO;D;TON;;12950;;1.161.485,50;;12950
4120705;Quatiguá;1803;Jacarezinho;41;CANA-DE-ACUCAR;A;TON;60;3000;;202.530,00;;3000
4120705;Quatiguá;1803;Jacarezinho;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;1000;50000;;2.888.500,00;;50000
4120705;Quatiguá;1803;Jacarezinho;7040;CAPRINOS (PARA CORTE);D;KG;;300;150;41.310,00;300;
4120705;Quatiguá;1803;Jacarezinho;2090;CEBOLA;B;TON;28;543,2;;429.671,20;;543,2
4120705;Quatiguá;1803;Jacarezinho;2091;CEBOLINHA (cheiro verde);B;TON;0,5;15;;68.550,00;;15
4120705;Quatiguá;1803;Jacarezinho;2088;CENOURA;B;TON;2;60;;54.678,00;;60
4120705;Quatiguá;1803;Jacarezinho;2086;CHUCHU;B;TON;1;20;;16.772,80;;20
4120705;Quatiguá;1803;Jacarezinho;2080;COUVE;B;TON;2;15;;28.050,00;;15
4120705;Quatiguá;1803;Jacarezinho;2092;COUVE CHINESA;B;TON;1;20;;16.600,00;;20
4120705;Quatiguá;1803;Jacarezinho;2081;COUVE-FLOR;B;TON;0,5;20;;85.000,00;;20
4120705;Quatiguá;1803;Jacarezinho;7512;CURIMBA;D;KG;;;1000;5.340,00;;0
4120705;Quatiguá;1803;Jacarezinho;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;271;431.394,06;0;
4120705;Quatiguá;1803;Jacarezinho;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;21470;;1.316.969,80;;21470
4120705;Quatiguá;1803;Jacarezinho;93;FEIJAO SAFRA DA SECA;A;TON;150;270;;613.664,10;;270
4120705;Quatiguá;1803;Jacarezinho;92;FEIJAO SAFRA DAS AGUAS;A;TON;200;260;;548.904,20;;260
4120705;Quatiguá;1803;Jacarezinho;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;1416144;4242840;34.951.243,07;1416144;
4120705;Quatiguá;1803;Jacarezinho;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;4000;12000;161.568,00;4000;
4120705;Quatiguá;1803;Jacarezinho;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;18000;10500;168.399,00;18000;
4120705;Quatiguá;1803;Jacarezinho;7017;GARROTES;D;CAB;;;4315;6.889.933,10;0;
4120705;Quatiguá;1803;Jacarezinho;2250;JILO;B;TON;0,5;10;;26.600,00;;10
4120705;Quatiguá;1803;Jacarezinho;1561;LARANJA;C;TON;1;30;;16.721,10;;30
4120705;Quatiguá;1803;Jacarezinho;7014;LEITE;D;MLT;;16500;;19.965.000,00;;16500
4120705;Quatiguá;1803;Jacarezinho;1562;LIMAO;C;TON;2;60;;96.000,00;;60
4120705;Quatiguá;1803;Jacarezinho;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;200;1200;;112.452,00;;1200
4120705;Quatiguá;1803;Jacarezinho;5220;MADEIRAS - LENHA;E;M3;;55000;;1.568.050,00;;55000
4120705;Quatiguá;1803;Jacarezinho;203;MANDIOCA CONSUMO (HUMANO);A;TON;10;220;;191.400,00;;220
4120705;Quatiguá;1803;Jacarezinho;1800;MANGA;C;TON;1;25;;40.065,00;;25
4120705;Quatiguá;1803;Jacarezinho;1803;MARACUJA;C;TON;2;30;;71.100,00;;30
4120705;Quatiguá;1803;Jacarezinho;7200;MEL;D;KG;;2500;;38.575,00;;2500
4120705;Quatiguá;1803;Jacarezinho;1807;MELANCIA;C;TON;1;30;;21.000,00;;30
4120705;Quatiguá;1803;Jacarezinho;1806;MELAO;C;TON;1;10;;19.400,00;;10
4120705;Quatiguá;1803;Jacarezinho;199;MILHO SAFRA NORMAL;A;TON;1500;9000;;3.231.000,00;;9000
4120705;Quatiguá;1803;Jacarezinho;198;MILHO SAFRINHA;A;TON;1300;6890;;2.526.356,30;;6890
4120705;Quatiguá;1803;Jacarezinho;3853;MILHO VERDE (espiga);B;UNI;10;500000;;175.000,00;;500000
4120705;Quatiguá;1803;Jacarezinho;2300;MORANGA;B;TON;2;20;;11.600,00;;20
4120705;Quatiguá;1803;Jacarezinho;7018;NOVILHAS;D;CAB;;;2505;3.755.721,45;0;
4120705;Quatiguá;1803;Jacarezinho;7080;OVINOS (PARA CORTE);D;KG;;420;200;54.540,00;420;
4120705;Quatiguá;1803;Jacarezinho;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;230000;;570.400,00;;230000
4120705;Quatiguá;1803;Jacarezinho;7518;PACU;D;KG;;;12000;78.120,00;;0
4120705;Quatiguá;1803;Jacarezinho;3500;PASTAGENS E FORRAGENS;D;HA;8750;;;                      -  ;0;
4120705;Quatiguá;1803;Jacarezinho;2353;PEPINO;B;TON;1,5;70;;80.994,20;;70
4120705;Quatiguá;1803;Jacarezinho;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;6500;46.735,00;;0
4120705;Quatiguá;1803;Jacarezinho;2350;PIMENTAO;B;TON;3;150;;206.538,00;;150
4120705;Quatiguá;1803;Jacarezinho;7320;PROPOLIS;D;KG;;100;;6.065,00;;100
4120705;Quatiguá;1803;Jacarezinho;2370;QUIABO;B;TON;1;15;;42.450,00;;15
4120705;Quatiguá;1803;Jacarezinho;2391;RABANETE;B;TON;1;10;;21.500,00;;10
4120705;Quatiguá;1803;Jacarezinho;2390;REPOLHO;B;TON;6;200;;69.358,00;;200
4120705;Quatiguá;1803;Jacarezinho;2420;SALSA (SALSINHA);B;TON;2;30;;134.400,00;;30
4120705;Quatiguá;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;500;20000;;2.677.800,00;;20000
4120705;Quatiguá;1803;Jacarezinho;3509;SILAGEM OUTRAS (SECA);D;TON;4500;202000;;28.922.360,00;;202000
4120705;Quatiguá;1803;Jacarezinho;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;6500;793.260,00;0;
4120705;Quatiguá;1803;Jacarezinho;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;53523;6.068.437,74;0;
4120705;Quatiguá;1803;Jacarezinho;7096;SUINOS-RACA  (PARA ABATE);D;KG;;18120;14031;4.902.992,64;18120;
4120705;Quatiguá;1803;Jacarezinho;1563;TANGERINA PONKAN;C;TON;1,5;40;;35.600,00;;40
4120705;Quatiguá;1803;Jacarezinho;7519;TILAPIA;D;KG;;;60000;285.600,00;;0
4120705;Quatiguá;1803;Jacarezinho;2459;TOMATE CEREJA;B;TON;1;20;;62.400,00;;20
4120705;Quatiguá;1803;Jacarezinho;2457;TOMATE RISCO;B;TON;2;130;;197.260,70;;130
4120705;Quatiguá;1803;Jacarezinho;2456;TOMATE SAFRAO;B;TON;3;183;;398.621,58;;183
4120705;Quatiguá;1803;Jacarezinho;7025;VACA (PARA CORTE);D;KG;;;1545;2.635.770,00;0;
4120705;Quatiguá;1803;Jacarezinho;7024;VACA (PARA CRIA);D;CAB;;;83;164.948,39;0;
4120705;Quatiguá;1803;Jacarezinho;3854;VASSOURA (SECA C/SEMENTE);A;TON;10;6;;26.220,00;;6
4120804;Quatro Barras;6902;Curitiba;2002;ABOBORA (seca/madura);B;TON;3;63;;44.730,00;;63
4120804;Quatro Barras;6902;Curitiba;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;2;38;;21.280,00;;38
4120804;Quatro Barras;6902;Curitiba;2016;ABOBRINHA VERDE;B;TON;2;36;;42.480,00;;36
4120804;Quatro Barras;6902;Curitiba;2001;ALFACE;B;TON;11;165;;182.783,70;;165
4120804;Quatro Barras;6902;Curitiba;2009;ALMEIRAO;B;TON;1;20;;51.200,00;;20
4120804;Quatro Barras;6902;Curitiba;2042;BERINJELA;B;TON;1;22;;14.300,00;;22
4120804;Quatro Barras;6902;Curitiba;2043;BETERRABA;B;TON;2;48;;36.125,28;;48
4120804;Quatro Barras;6902;Curitiba;7016;BEZERRAS;D;CAB;;;1;914,71;0;
4120804;Quatro Barras;6902;Curitiba;7015;BEZERROS;D;CAB;;;16;17.184,48;0;
4120804;Quatro Barras;6902;Curitiba;7010;BOVINOS (BOI GORDO);D;KG;;827;25;58.968,75;827;
4120804;Quatro Barras;6902;Curitiba;2041;BROCOLOS;B;TON;3;54;;79.380,00;;54
4120804;Quatro Barras;6902;Curitiba;7040;CAPRINOS (PARA CORTE);D;KG;;680;300;77.760,00;680;
4120804;Quatro Barras;6902;Curitiba;1556;CAQUI;C;TON;15;120;;260.280,00;;120
4120804;Quatro Barras;6902;Curitiba;7517;CARPA;D;KG;;;4500;26.730,00;;0
4120804;Quatro Barras;6902;Curitiba;2091;CEBOLINHA (cheiro verde);B;TON;1;30;;137.100,00;;30
4120804;Quatro Barras;6902;Curitiba;2088;CENOURA;B;TON;1;24;;21.871,20;;24
4120804;Quatro Barras;6902;Curitiba;2080;COUVE;B;TON;5;125;;233.750,00;;125
4120804;Quatro Barras;6902;Curitiba;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;3;4.775,58;0;
4120804;Quatro Barras;6902;Curitiba;1650;ESCAROLA/CHICORIA;B;TON;1;24;;31.680,00;;24
4120804;Quatro Barras;6902;Curitiba;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;280;;17.175,20;;280
4120804;Quatro Barras;6902;Curitiba;93;FEIJAO SAFRA DA SECA;A;TON;5;7,6;;17.273,51;;7,6
4120804;Quatro Barras;6902;Curitiba;92;FEIJAO SAFRA DAS AGUAS;A;TON;100;220;;464.457,40;;220
4120804;Quatro Barras;6902;Curitiba;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;10000;15000;400.950,00;10000;
4120804;Quatro Barras;6902;Curitiba;7017;GARROTES;D;CAB;;;3;4.790,22;0;
4120804;Quatro Barras;6902;Curitiba;7014;LEITE;D;MLT;;629;;761.090,00;;629
4120804;Quatro Barras;6902;Curitiba;7045;LEITE DE CABRA;D;LIT;;30600;;96.696,00;;30600
4120804;Quatro Barras;6902;Curitiba;5265;MADEIRAS - EM TORA P/LAMINADORA - PINUS;E;M3;;4800;;552.624,00;;4800
4120804;Quatro Barras;6902;Curitiba;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;5800;;160.254,00;;5800
4120804;Quatro Barras;6902;Curitiba;5250;MADEIRAS - EM TORA P/PAPEL E CELULOSE;E;M3;;4500;;229.635,00;;4500
4120804;Quatro Barras;6902;Curitiba;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;300;5200;;487.292,00;;5200
4120804;Quatro Barras;6902;Curitiba;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;1000;17000;;1.477.980,00;;17000
4120804;Quatro Barras;6902;Curitiba;5220;MADEIRAS - LENHA;E;M3;;3500;;99.785,00;;3500
4120804;Quatro Barras;6902;Curitiba;203;MANDIOCA CONSUMO (HUMANO);A;TON;35;595;;517.650,00;;595
4120804;Quatro Barras;6902;Curitiba;7200;MEL;D;KG;;12500;;192.875,00;;12500
4120804;Quatro Barras;6902;Curitiba;199;MILHO SAFRA NORMAL;A;TON;400;3320;;1.191.880,00;;3320
4120804;Quatro Barras;6902;Curitiba;3853;MILHO VERDE (espiga);B;UNI;5;200000;;70.000,00;;200000
4120804;Quatro Barras;6902;Curitiba;2300;MORANGA;B;TON;3;66;;38.280,00;;66
4120804;Quatro Barras;6902;Curitiba;1805;MORANGO (moranguinho);C;TON;1;40;;270.368,00;;40
4120804;Quatro Barras;6902;Curitiba;7018;NOVILHAS;D;CAB;;;12;17.991,48;0;
4120804;Quatro Barras;6902;Curitiba;7080;OVINOS (PARA CORTE);D;KG;;2000;450;124.078,50;2000;
