code;city;region_code;region;code_variable;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4127700;Toledo;7700;Toledo;7024;VACA (PARA CRIA);D;CAB;;;114;157.785,12;0;
4111506;Ivaiporã;1506;Ivaiporã;2002;ABOBORA (seca/madura);B;TON;0,3;3;;1.854,36;;3
4111506;Ivaiporã;1506;Ivaiporã;2016;ABOBRINHA VERDE;B;TON;0,1;2;;1.594,80;;2
4111506;Ivaiporã;1506;Ivaiporã;2001;ALFACE;B;TON;0,3;5;;4.372,20;;5
4111506;Ivaiporã;1506;Ivaiporã;12;AMENDOIM SAFRA DAS AGUAS;A;TON;1;1,8;;3.434,40;;1,8
4111506;Ivaiporã;1506;Ivaiporã;14;ARROZ SEQUEIRO;A;TON;30;49,5;;33.577,34;;49,5
4111506;Ivaiporã;1506;Ivaiporã;2044;BATATA DOCE;B;TON;9;80;;68.624,80;;80
4111506;Ivaiporã;1506;Ivaiporã;2043;BETERRABA;B;TON;0,1;2;;1.450,44;;2
4111506;Ivaiporã;1506;Ivaiporã;7016;BEZERRAS;D;CAB;;;950;549.043,00;0;
4111506;Ivaiporã;1506;Ivaiporã;7015;BEZERROS;D;CAB;;;1850;1.253.042,00;0;
4111506;Ivaiporã;1506;Ivaiporã;7010;BOVINOS (BOI GORDO);D;KG;;11000;1440;2.242.800,00;11000;
4111506;Ivaiporã;1506;Ivaiporã;40;CAFE;A;TON;26;23,5;;128.310,00;;23,5
4111506;Ivaiporã;1506;Ivaiporã;7310;CAMA DE AVIARIO;D;TON;;265;;18.107,45;;265
4111506;Ivaiporã;1506;Ivaiporã;41;CANA-DE-ACUCAR;A;TON;9500;665000;;35.617.400,00;;665000
4111506;Ivaiporã;1506;Ivaiporã;7040;CAPRINOS (PARA CORTE);D;KG;;130;70;10.567,20;130;
4111506;Ivaiporã;1506;Ivaiporã;2091;CEBOLINHA (cheiro verde);B;TON;0,1;1;;3.465,22;;1
4111506;Ivaiporã;1506;Ivaiporã;2088;CENOURA;B;TON;0,1;1,5;;1.415,22;;1,5
4111506;Ivaiporã;1506;Ivaiporã;2080;COUVE;B;TON;0,1;2;;2.217,52;;2
4111506;Ivaiporã;1506;Ivaiporã;2092;COUVE CHINESA;B;TON;0,05;0,5;;198,29;;0,5
4111506;Ivaiporã;1506;Ivaiporã;7455;EQUINOS (PARA CORTE);D;KG;;162;;                        -  ;162;
4111506;Ivaiporã;1506;Ivaiporã;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;5632;;325.811,20;;5632
4111506;Ivaiporã;1506;Ivaiporã;93;FEIJAO SAFRA DA SECA;A;TON;50;75;;157.674,75;;75
4111506;Ivaiporã;1506;Ivaiporã;94;FEIJAO SAFRA DE INVERNO;A;TON;20;28;;56.746,76;;28
4111506;Ivaiporã;1506;Ivaiporã;3515;FENO DE ALFAFA;D;TON;;40;;29.584,80;;40
4111506;Ivaiporã;1506;Ivaiporã;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;29000;173000;1.111.525,00;29000;
4111506;Ivaiporã;1506;Ivaiporã;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;3000;1500;15.975,00;3000;
4111506;Ivaiporã;1506;Ivaiporã;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;12000;10000;127.250,00;12000;
4111506;Ivaiporã;1506;Ivaiporã;7017;GARROTES;D;CAB;;;180;162.460,80;0;
4111506;Ivaiporã;1506;Ivaiporã;7014;LEITE;D;MLT;;940;;752.000,00;;940
4111506;Ivaiporã;1506;Ivaiporã;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;350;;25.714,50;;350
4111506;Ivaiporã;1506;Ivaiporã;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;150;1500;;129.675,00;;1500
4111506;Ivaiporã;1506;Ivaiporã;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;150;;13.935,00;;150
4111506;Ivaiporã;1506;Ivaiporã;5220;MADEIRAS - LENHA;E;M3;;15000;;511.950,00;;15000
4111506;Ivaiporã;1506;Ivaiporã;203;MANDIOCA CONSUMO (HUMANO);A;TON;30;690;;538.062,00;;690
4111506;Ivaiporã;1506;Ivaiporã;1803;MARACUJA;C;TON;1,5;15;;29.509,05;;15
4111506;Ivaiporã;1506;Ivaiporã;7200;MEL;D;KG;;1000;;5.420,00;;1000
4111506;Ivaiporã;1506;Ivaiporã;1807;MELANCIA;C;TON;1;12;;5.549,76;;12
4111506;Ivaiporã;1506;Ivaiporã;199;MILHO SAFRA NORMAL;A;TON;400;1488;;542.123,04;;1488
4111506;Ivaiporã;1506;Ivaiporã;198;MILHO SAFRINHA;A;TON;7000;31500;;12.778.605,00;;31500
4111506;Ivaiporã;1506;Ivaiporã;3853;MILHO VERDE (espiga);B;UNI;1;20000;;8.000,00;;20000
4111506;Ivaiporã;1506;Ivaiporã;7018;NOVILHAS;D;CAB;;;450;379.620,00;0;
4111506;Ivaiporã;1506;Ivaiporã;7080;OVINOS (PARA CORTE);D;KG;;900;550;67.237,50;900;
4111506;Ivaiporã;1506;Ivaiporã;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;12000;;18.360,00;;12000
4111506;Ivaiporã;1506;Ivaiporã;7518;PACU;D;KG;;;6000;29.580,00;;0
4111506;Ivaiporã;1506;Ivaiporã;2353;PEPINO;B;TON;0,1;2,5;;2.760,23;;2,5
4111506;Ivaiporã;1506;Ivaiporã;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;4000;20.280,00;;0
4111506;Ivaiporã;1506;Ivaiporã;2390;REPOLHO;B;TON;0,03;3;;906,42;;3
4111506;Ivaiporã;1506;Ivaiporã;4090;SEMENTE DE SOJA;A;TON;;100;;4.591,00;;100
4111506;Ivaiporã;1506;Ivaiporã;4095;SEMENTE DE TRIGO;A;TON;;50;;2.974,00;;50
4111506;Ivaiporã;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;550;;48.587,00;;550
4111506;Ivaiporã;1506;Ivaiporã;302;SOJA SAFRA NORMAL;A;TON;8000;12888;;10.778.621,04;;12888
4111506;Ivaiporã;1506;Ivaiporã;7097;SUINOS-COMUM (para abate);D;KG;;1600;1000;168.000,00;1600;
4111506;Ivaiporã;1506;Ivaiporã;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1400;4180;996.512,00;1400;
4111506;Ivaiporã;1506;Ivaiporã;7519;TILAPIA;D;KG;;;15000;56.850,00;;0
4111506;Ivaiporã;1506;Ivaiporã;2457;TOMATE RISCO;B;TON;4;300;;344.088,00;;300
4111506;Ivaiporã;1506;Ivaiporã;2456;TOMATE SAFRAO;B;TON;4;260;;431.147,60;;260
4111506;Ivaiporã;1506;Ivaiporã;7006;TOURO PC (COM REGISTRO);D;CAB;;;8;24.629,76;0;
4111506;Ivaiporã;1506;Ivaiporã;7007;TOURO PO (REPROD. P/GADO DE CORTE);D;CAB;;;10;35.145,30;0;
4111506;Ivaiporã;1506;Ivaiporã;7019;TOUROS;D;CAB;;;30;64.414,20;0;
4111506;Ivaiporã;1506;Ivaiporã;330;TRIGO;A;TON;1000;2000;;1.189.660,00;;2000
4111506;Ivaiporã;1506;Ivaiporã;335;TRIGUILHO;A;TON;;25;;4.755,75;;25
4111506;Ivaiporã;1506;Ivaiporã;1921;UVA DE MESA;C;TON;0,5;5;;11.950,00;;5
4111506;Ivaiporã;1506;Ivaiporã;7025;VACA (PARA CORTE);D;KG;;;450;458.460,00;0;
4111506;Ivaiporã;1506;Ivaiporã;7024;VACA (PARA CRIA);D;CAB;;;280;387.542,40;0;
4111506;Ivaiporã;1506;Ivaiporã;3854;VASSOURA (SECA C/SEMENTE);A;TON;2;2,5;;1.786,18;;2,5
4118402;Paranavaí;8402;Paranavaí;2016;ABOBRINHA VERDE;B;TON;0,05;2;;1.594,80;;2
4118402;Paranavaí;8402;Paranavaí;2001;ALFACE;B;TON;0,5;8;;6.995,52;;8
4118402;Paranavaí;8402;Paranavaí;2009;ALMEIRAO;B;TON;0,03;0,4;;666,23;;0,4
4118402;Paranavaí;8402;Paranavaí;2044;BATATA DOCE;B;TON;0,03;1;;857,81;;1
4118402;Paranavaí;8402;Paranavaí;2043;BETERRABA;B;TON;0,03;0,9;;652,7;;0,9
4118402;Paranavaí;8402;Paranavaí;7016;BEZERRAS;D;CAB;;;1182;683.125,08;0;
4118402;Paranavaí;8402;Paranavaí;7015;BEZERROS;D;CAB;;;1735;1.175.150,20;0;
4118402;Paranavaí;8402;Paranavaí;7210;BICHO DA SEDA (CASULO);D;TON;5,7;1,65;;16.813,50;;1,65
4118402;Paranavaí;8402;Paranavaí;7010;BOVINOS (BOI GORDO);D;KG;;30492;6108;9.132.681,60;30492;
4118402;Paranavaí;8402;Paranavaí;7020;BUBALINOS (PARA CORTE);D;KG;;44;28;39.614,40;44;
4118402;Paranavaí;8402;Paranavaí;40;CAFE;A;TON;60;33;;180.180,00;;33
4118402;Paranavaí;8402;Paranavaí;7310;CAMA DE AVIARIO;D;TON;;1396;;95.388,68;;1396
4118402;Paranavaí;8402;Paranavaí;3528;CAPIM LIMAO / CAPIM SANTO (verde);B;KG;2;8000;;8.000,00;;8000
4118402;Paranavaí;8402;Paranavaí;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;;15500;;683.085,00;;15500
4118402;Paranavaí;8402;Paranavaí;7040;CAPRINOS (PARA CORTE);D;KG;;49;30;3.996,00;49;
4118402;Paranavaí;8402;Paranavaí;2091;CEBOLINHA (cheiro verde);B;TON;0,03;0,5;;1.732,61;;0,5
4118402;Paranavaí;8402;Paranavaí;2088;CENOURA;B;TON;0,06;0,9;;849,13;;0,9
4118402;Paranavaí;8402;Paranavaí;2086;CHUCHU;B;TON;0,04;0,9;;472,1;;0,9
4118402;Paranavaí;8402;Paranavaí;1555;COCO VERDE;C;UNI;5;10000;;8.500,00;;10000
4118402;Paranavaí;8402;Paranavaí;2080;COUVE;B;TON;0,03;1;;1.108,76;;1
4118402;Paranavaí;8402;Paranavaí;7455;EQUINOS (PARA CORTE);D;KG;;572;;                        -  ;572;
4118402;Paranavaí;8402;Paranavaí;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;180;220.725,00;0;
4118402;Paranavaí;8402;Paranavaí;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;30;128.416,20;0;
4118402;Paranavaí;8402;Paranavaí;7312;ESTERCO DE POEDEIRA;D;TON;;53;;4.574,96;;53
4118402;Paranavaí;8402;Paranavaí;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;5950;;344.207,50;;5950
4118402;Paranavaí;8402;Paranavaí;94;FEIJAO SAFRA DE INVERNO;A;TON;20;12;;24.320,04;;12
4118402;Paranavaí;8402;Paranavaí;2141;FEIJAO-VAGEM;B;TON;0,02;0,5;;622,96;;0,5
4118402;Paranavaí;8402;Paranavaí;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;152971;764858;3.931.370,12;152971;
4118402;Paranavaí;8402;Paranavaí;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;8000;6200;47.337,00;8000;
4118402;Paranavaí;8402;Paranavaí;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;3660;450;513;3660;
4118402;Paranavaí;8402;Paranavaí;7017;GARROTES;D;CAB;;;2614;2.359.291,84;0;
4118402;Paranavaí;8402;Paranavaí;7083;LA;D;KG;;160;;374,4;;160
4118402;Paranavaí;8402;Paranavaí;7014;LEITE;D;MLT;;5300;;4.240.000,00;;5300
4118402;Paranavaí;8402;Paranavaí;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;;1500;;129.675,00;;1500
4118402;Paranavaí;8402;Paranavaí;5220;MADEIRAS - LENHA;E;M3;;8500;;290.105,00;;8500
4118402;Paranavaí;8402;Paranavaí;203;MANDIOCA CONSUMO (HUMANO);A;TON;2;40;;31.192,00;;40
4118402;Paranavaí;8402;Paranavaí;201;MANDIOCA INDUSTRIA;A;TON;800;18400;;4.673.784,00;;18400
4118402;Paranavaí;8402;Paranavaí;7200;MEL;D;KG;;1400;;7.588,00;;1400
4118402;Paranavaí;8402;Paranavaí;1807;MELANCIA;C;TON;2;50;;23.124,00;;50
4118402;Paranavaí;8402;Paranavaí;199;MILHO SAFRA NORMAL;A;TON;100;280;;102.012,40;;280
4118402;Paranavaí;8402;Paranavaí;198;MILHO SAFRINHA;A;TON;30;75;;30.425,25;;75
4118402;Paranavaí;8402;Paranavaí;3853;MILHO VERDE (espiga);B;UNI;2;20000;;8.000,00;;20000
4118402;Paranavaí;8402;Paranavaí;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;1500;;44.925,00;;1500
4118402;Paranavaí;8402;Paranavaí;4619;MUDAS DE ESSENCIAS FLORESTAIS EXOTICAS;E;UNI;;1000;;240;;1000
4118402;Paranavaí;8402;Paranavaí;7018;NOVILHAS;D;CAB;;;744;627.638,40;0;
4118402;Paranavaí;8402;Paranavaí;7080;OVINOS (PARA CORTE);D;KG;;1600;550;67.237,50;1600;
4118402;Paranavaí;8402;Paranavaí;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;14510;;22.200,30;;14510
4118402;Paranavaí;8402;Paranavaí;7518;PACU;D;KG;;;1700;8.381,00;;0
4118402;Paranavaí;8402;Paranavaí;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;40000;202.800,00;;0
4118402;Paranavaí;8402;Paranavaí;2370;QUIABO;B;TON;2;6;;11.061,06;;6
4118402;Paranavaí;8402;Paranavaí;70;RUCULA;B;TON;0,02;0,4;;736,98;;0,4
4118402;Paranavaí;8402;Paranavaí;700;SERINGUEIRA (LATEX);E;KG;;32000;;119.360,00;;32000
4118402;Paranavaí;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;2500;;220.850,00;;2500
4118402;Paranavaí;8402;Paranavaí;7097;SUINOS-COMUM (para abate);D;KG;;1130;540;58.320,00;1130;
4118402;Paranavaí;8402;Paranavaí;7519;TILAPIA;D;KG;;;3100;11.749,00;;0
4118402;Paranavaí;8402;Paranavaí;7019;TOUROS;D;CAB;;;82;176.065,48;0;
4118402;Paranavaí;8402;Paranavaí;7025;VACA (PARA CORTE);D;KG;;;3726;4.112.386,20;0;
4118402;Paranavaí;8402;Paranavaí;7024;VACA (PARA CRIA);D;CAB;;;1478;2.045.670,24;0;
4118402;Paranavaí;8402;Paranavaí;3854;VASSOURA (SECA C/SEMENTE);A;TON;4;5;;3.572,35;;5
4106407;Cornélio Procópio;6407;Cornélio Procópio;1502;ABACATE;C;TON;22;440;;372.900,00;;440
4106407;Cornélio Procópio;6407;Cornélio Procópio;2002;ABOBORA (seca/madura);B;TON;3;60;;37.087,20;;60
4106407;Cornélio Procópio;6407;Cornélio Procópio;2016;ABOBRINHA VERDE;B;TON;5;100;;79.740,00;;100
4106407;Cornélio Procópio;6407;Cornélio Procópio;2001;ALFACE;B;TON;3;126;;110.179,44;;126
4106407;Cornélio Procópio;6407;Cornélio Procópio;2004;ALHO;B;TON;6;43,2;;246.343,68;;43,2
4106407;Cornélio Procópio;6407;Cornélio Procópio;1504;AMEIXA;C;TON;7;119;;189.340,90;;119
4106407;Cornélio Procópio;6407;Cornélio Procópio;12;AMENDOIM SAFRA DAS AGUAS;A;TON;2;4;;7.632,00;;4
4106407;Cornélio Procópio;6407;Cornélio Procópio;5;ARROZ IRRIGADO;A;TON;2;9,2;;5.693,24;;9,2
4106407;Cornélio Procópio;6407;Cornélio Procópio;14;ARROZ SEQUEIRO;A;TON;11;21,3;;14.448,43;;21,3
4106407;Cornélio Procópio;6407;Cornélio Procópio;560;ATEMOIA;C;TON;46;276;;1.008.352,20;;276
4106407;Cornélio Procópio;6407;Cornélio Procópio;3521;AVEIA PRETA (GRAO);A;TON;91;177;;88.243,35;;177
4106407;Cornélio Procópio;6407;Cornélio Procópio;1520;BANANA;C;TON;25;325;;134.433,00;;325
4106407;Cornélio Procópio;6407;Cornélio Procópio;7016;BEZERRAS;D;CAB;;;10;5.779,40;0;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7015;BEZERROS;D;CAB;;;8;5.418,56;0;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7010;BOVINOS (BOI GORDO);D;KG;;1824;7173;11.395.386,45;1824;
4106407;Cornélio Procópio;6407;Cornélio Procópio;40;CAFE;A;TON;66;81,4;;444.444,00;;81,4
4106407;Cornélio Procópio;6407;Cornélio Procópio;7310;CAMA DE AVIARIO;D;TON;;305;;20.840,65;;305
4106407;Cornélio Procópio;6407;Cornélio Procópio;41;CANA-DE-ACUCAR;A;TON;2120;190800;;10.219.248,00;;190800
4106407;Cornélio Procópio;6407;Cornélio Procópio;50;CANOLA;A;TON;166;168,7;;196.675,52;;168,7
4106407;Cornélio Procópio;6407;Cornélio Procópio;1556;CAQUI;C;TON;17;204;;241.740,00;;204
4106407;Cornélio Procópio;6407;Cornélio Procópio;2086;CHUCHU;B;TON;5;270;;141.628,50;;270
4106407;Cornélio Procópio;6407;Cornélio Procópio;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;883;;51.081,55;;883
4106407;Cornélio Procópio;6407;Cornélio Procópio;93;FEIJAO SAFRA DA SECA;A;TON;3;1,25;;2.627,91;;1,25
4106407;Cornélio Procópio;6407;Cornélio Procópio;92;FEIJAO SAFRA DAS AGUAS;A;TON;8;3,35;;5.784,88;;3,35
4106407;Cornélio Procópio;6407;Cornélio Procópio;94;FEIJAO SAFRA DE INVERNO;A;TON;5;2,4;;4.864,01;;2,4
4106407;Cornélio Procópio;6407;Cornélio Procópio;2141;FEIJAO-VAGEM;B;TON;3;36;;44.853,12;;36
4106407;Cornélio Procópio;6407;Cornélio Procópio;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;33379;200277;1.029.423,78;33379;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;2600;1300;19.851,00;2600;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7017;GARROTES;D;CAB;;;432;389.905,92;0;
4106407;Cornélio Procópio;6407;Cornélio Procópio;2220;INHAME;B;TON;8;192;;191.771,52;;192
4106407;Cornélio Procópio;6407;Cornélio Procópio;2250;JILO;B;TON;2;40;;56.796,80;;40
4106407;Cornélio Procópio;6407;Cornélio Procópio;555;KIWI;C;TON;2;28;;33.600,00;;28
4106407;Cornélio Procópio;6407;Cornélio Procópio;1561;LARANJA;C;TON;61;883;;227.169,41;;883
4106407;Cornélio Procópio;6407;Cornélio Procópio;7014;LEITE;D;MLT;;309;;247.200,00;;309
4106407;Cornélio Procópio;6407;Cornélio Procópio;1778;LICHIA;C;TON;90;540;;2.161.992,60;;540
4106407;Cornélio Procópio;6407;Cornélio Procópio;1562;LIMAO;C;TON;10;140;;106.401,40;;140
4106407;Cornélio Procópio;6407;Cornélio Procópio;1801;MACA;C;TON;28;201;;225.602,40;;201
4106407;Cornélio Procópio;6407;Cornélio Procópio;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;200;;14.694,00;;200
4106407;Cornélio Procópio;6407;Cornélio Procópio;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;250;;23.225,00;;250
4106407;Cornélio Procópio;6407;Cornélio Procópio;5220;MADEIRAS - LENHA;E;M3;;8250;;281.572,50;;8250
4106407;Cornélio Procópio;6407;Cornélio Procópio;203;MANDIOCA CONSUMO (HUMANO);A;TON;2;30;;23.394,00;;30
4106407;Cornélio Procópio;6407;Cornélio Procópio;201;MANDIOCA INDUSTRIA;A;TON;2;40;;10.160,40;;40
4106407;Cornélio Procópio;6407;Cornélio Procópio;1800;MANGA;C;TON;7;182;;232.960,00;;182
4106407;Cornélio Procópio;6407;Cornélio Procópio;1803;MARACUJA;C;TON;35;788;;1.550.208,76;;788
4106407;Cornélio Procópio;6407;Cornélio Procópio;7200;MEL;D;KG;;2640;;14.308,80;;2640
4106407;Cornélio Procópio;6407;Cornélio Procópio;199;MILHO SAFRA NORMAL;A;TON;2080;14872;;5.418.315,76;;14872
4106407;Cornélio Procópio;6407;Cornélio Procópio;198;MILHO SAFRINHA;A;TON;3800;20026;;8.123.947,42;;20026
4106407;Cornélio Procópio;6407;Cornélio Procópio;7018;NOVILHAS;D;CAB;;;440;371.184,00;0;
4106407;Cornélio Procópio;6407;Cornélio Procópio;1833;NOZ PECAN;C;TON;3;36;;158.646,96;;36
4106407;Cornélio Procópio;6407;Cornélio Procópio;7080;OVINOS (PARA CORTE);D;KG;;107;53;7.775,10;107;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7518;PACU;D;KG;;;1000;4.930,00;;0
4106407;Cornélio Procópio;6407;Cornélio Procópio;2353;PEPINO;B;TON;5;180;;198.736,20;;180
4106407;Cornélio Procópio;6407;Cornélio Procópio;2390;REPOLHO;B;TON;3;75;;22.660,50;;75
4106407;Cornélio Procópio;6407;Cornélio Procópio;4090;SEMENTE DE SOJA;A;TON;;2831;;129.971,21;;2831
4106407;Cornélio Procópio;6407;Cornélio Procópio;4095;SEMENTE DE TRIGO;A;TON;;4968;;295.496,64;;4968
4106407;Cornélio Procópio;6407;Cornélio Procópio;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;16000;;1.413.440,00;;16000
4106407;Cornélio Procópio;6407;Cornélio Procópio;302;SOJA SAFRA NORMAL;A;TON;12500;36250;;30.316.962,50;;36250
4106407;Cornélio Procópio;6407;Cornélio Procópio;7097;SUINOS-COMUM (para abate);D;KG;;100;160;24.960,00;100;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7096;SUINOS-RACA  (PARA ABATE);D;KG;;710;1555;417.051,00;710;
4106407;Cornélio Procópio;6407;Cornélio Procópio;1563;TANGERINA PONKAN;C;TON;4;56;;22.650,32;;56
4106407;Cornélio Procópio;6407;Cornélio Procópio;7519;TILAPIA;D;KG;;;5000;18.950,00;;0
4106407;Cornélio Procópio;6407;Cornélio Procópio;2457;TOMATE RISCO;B;TON;7;175;;200.718,00;;175
4106407;Cornélio Procópio;6407;Cornélio Procópio;2456;TOMATE SAFRAO;B;TON;15;525;;870.586,50;;525
4106407;Cornélio Procópio;6407;Cornélio Procópio;7019;TOUROS;D;CAB;;;172;369.308,08;0;
4106407;Cornélio Procópio;6407;Cornélio Procópio;330;TRIGO;A;TON;8000;25360;;15.084.888,80;;25360
4106407;Cornélio Procópio;6407;Cornélio Procópio;340;TRITICALE;A;TON;109;272,5;;98.691,33;;272,5
4106407;Cornélio Procópio;6407;Cornélio Procópio;1921;UVA DE MESA;C;TON;100;1900;;4.541.000,00;;1900
4106407;Cornélio Procópio;6407;Cornélio Procópio;7025;VACA (PARA CORTE);D;KG;;;67;79.636,20;0;
4106407;Cornélio Procópio;6407;Cornélio Procópio;7024;VACA (PARA CRIA);D;CAB;;;68;94.117,44;0;
4105508;Cianorte;5508;Cianorte;1501;ABACAXI;C;TON;1;55;;66.447,15;;55
4105508;Cianorte;5508;Cianorte;15;ACEROLA;C;TON;2,5;25;;21.872,50;;25
4105508;Cianorte;5508;Cianorte;2001;ALFACE;B;TON;2;20;;17.488,80;;20
4105508;Cianorte;5508;Cianorte;12;AMENDOIM SAFRA DAS AGUAS;A;TON;5;5;;9.540,00;;5
4105508;Cianorte;5508;Cianorte;7016;BEZERRAS;D;CAB;;;180;104.029,20;0;
4105508;Cianorte;5508;Cianorte;7015;BEZERROS;D;CAB;;;207;140.205,24;0;
4105508;Cianorte;5508;Cianorte;7210;BICHO DA SEDA (CASULO);D;TON;9,6;3,65;;37.193,50;;3,65
4105508;Cianorte;5508;Cianorte;7010;BOVINOS (BOI GORDO);D;KG;;5832;451;753.007,64;5832;
4105508;Cianorte;5508;Cianorte;40;CAFE;A;TON;78;64,1;;349.986,00;;64,1
4105508;Cianorte;5508;Cianorte;7310;CAMA DE AVIARIO;D;TON;;7656;;523.134,48;;7656
4105508;Cianorte;5508;Cianorte;41;CANA-DE-ACUCAR;A;TON;9916,9;715202,7;;38.306.256,61;;715202,7
4105508;Cianorte;5508;Cianorte;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;;550;;24.238,50;;550
4105508;Cianorte;5508;Cianorte;7040;CAPRINOS (PARA CORTE);D;KG;;15;5;444;15;
4105508;Cianorte;5508;Cianorte;1555;COCO VERDE;C;UNI;1;24000;;20.400,00;;24000
4105508;Cianorte;5508;Cianorte;7455;EQUINOS (PARA CORTE);D;KG;;181;;                        -  ;181;
4105508;Cianorte;5508;Cianorte;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;3;3.678,75;0;
4105508;Cianorte;5508;Cianorte;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;1;4.280,54;0;
4105508;Cianorte;5508;Cianorte;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1107;;64.039,95;;1107
4105508;Cianorte;5508;Cianorte;92;FEIJAO SAFRA DAS AGUAS;A;TON;5;2;;3.453,66;;2
4105508;Cianorte;5508;Cianorte;94;FEIJAO SAFRA DE INVERNO;A;TON;15;9,75;;19.760,03;;9,75
4105508;Cianorte;5508;Cianorte;5290;FOLHA DE EUCALIPTO (verde);B;KG;5;10000;;300;;10000
4105508;Cianorte;5508;Cianorte;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;839000;4509172;23.408.915,52;839000;
4105508;Cianorte;5508;Cianorte;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;2500;3950;40.211,00;2500;
4105508;Cianorte;5508;Cianorte;7017;GARROTES;D;CAB;;;248;223.834,88;0;
4105508;Cianorte;5508;Cianorte;1720;GOIABA;C;TON;27,42;987;;1.895.523,63;;987
4105508;Cianorte;5508;Cianorte;1561;LARANJA;C;TON;168;5852;;1.505.544,04;;5852
4105508;Cianorte;5508;Cianorte;7014;LEITE;D;MLT;;897,75;;718.200,00;;897,75
4105508;Cianorte;5508;Cianorte;1562;LIMAO;C;TON;1,4;30;;22.800,30;;30
4105508;Cianorte;5508;Cianorte;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;92;700;;60.515,00;;700
4105508;Cianorte;5508;Cianorte;5220;MADEIRAS - LENHA;E;M3;;6000;;204.780,00;;6000
4105508;Cianorte;5508;Cianorte;203;MANDIOCA CONSUMO (HUMANO);A;TON;3;60;;46.788,00;;60
4105508;Cianorte;5508;Cianorte;201;MANDIOCA INDUSTRIA;A;TON;585;13365;;3.394.843,65;;13365
4105508;Cianorte;5508;Cianorte;7200;MEL;D;KG;;800;;4.336,00;;800
4105508;Cianorte;5508;Cianorte;1807;MELANCIA;C;TON;3,5;95;;43.935,60;;95
4105508;Cianorte;5508;Cianorte;199;MILHO SAFRA NORMAL;A;TON;25;87,5;;31.878,88;;87,5
4105508;Cianorte;5508;Cianorte;198;MILHO SAFRINHA;A;TON;1500;6900;;2.799.123,00;;6900
4105508;Cianorte;5508;Cianorte;3853;MILHO VERDE (espiga);B;UNI;2,5;100000;;40.000,00;;100000
4105508;Cianorte;5508;Cianorte;2300;MORANGA;B;TON;20;365;;159.136,35;;365
4105508;Cianorte;5508;Cianorte;4136;MUDA DE CANA DE ACUCAR;A;TON;;49204;;1.405.758,28;;49204
4105508;Cianorte;5508;Cianorte;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;0;1420;;42.529,00;;1420
4105508;Cianorte;5508;Cianorte;4130;MUDAS DE EUCALIPTO;E;UNI;;150000;;33.000,00;;150000
